initateRA,firstRA,successRA,retranmission
314,296,-1,11
461,443,-1,11
371,353,-1,11
250,250,250,1
387,369,-1,11
102,102,102,1
108,108,108,1
491,473,-1,11
669,651,669,10
854,854,854,1
245,245,245,1
507,489,-1,11
383,365,-1,11
645,631,645,8
171,171,171,1
496,478,-1,11
551,533,-1,11
761,761,761,1
533,515,-1,11
264,264,264,1
733,733,733,1
457,439,-1,11
461,443,-1,11
534,516,-1,11
700,700,700,1
283,281,283,2
545,527,-1,11
372,354,-1,11
892,892,892,1
792,792,792,1
575,557,-1,11
474,456,-1,11
333,315,-1,11
402,384,-1,11
391,373,-1,11
197,197,197,1
310,292,-1,11
332,314,-1,11
523,505,-1,11
518,500,-1,11
584,566,-1,11
250,250,250,1
328,310,-1,11
741,741,741,1
541,523,-1,11
326,308,-1,11
247,245,247,2
266,266,266,1
660,660,660,1
224,224,224,1
570,552,-1,11
401,383,-1,11
592,574,-1,11
282,274,282,5
694,694,694,1
528,510,-1,11
483,465,-1,11
351,333,-1,11
358,340,-1,11
338,320,-1,11
113,113,113,1
513,495,-1,11
714,714,714,1
342,324,-1,11
573,555,-1,11
432,414,-1,11
418,400,-1,11
329,311,-1,11
396,378,-1,11
368,350,-1,11
500,482,-1,11
498,480,-1,11
394,376,-1,11
507,489,-1,11
666,662,666,3
501,483,-1,11
379,361,-1,11
400,382,-1,11
473,455,-1,11
293,291,293,2
428,410,-1,11
530,512,-1,11
641,623,-1,11
744,744,744,1
384,366,-1,11
416,398,-1,11
718,718,718,1
549,531,-1,11
279,275,279,3
264,264,264,1
507,489,-1,11
266,266,266,1
244,244,244,1
683,683,683,1
426,408,-1,11
446,428,-1,11
273,271,273,2
354,336,-1,11
828,828,828,1
480,462,-1,11
454,436,-1,11
478,460,-1,11
187,187,187,1
240,238,240,2
176,176,176,1
608,590,-1,11
115,115,115,1
659,655,659,3
668,664,668,3
204,204,204,1
237,237,237,1
398,380,-1,11
555,537,-1,11
197,197,197,1
592,574,-1,11
540,522,-1,11
364,346,-1,11
575,557,-1,11
379,361,-1,11
556,538,-1,11
329,311,-1,11
515,497,-1,11
411,393,-1,11
628,610,-1,11
367,349,-1,11
282,282,282,1
338,320,-1,11
507,489,-1,11
487,469,-1,11
354,336,-1,11
214,214,214,1
687,687,687,1
233,231,233,2
484,466,-1,11
394,376,-1,11
412,394,-1,11
414,396,-1,11
651,651,651,1
348,330,-1,11
139,139,139,1
517,499,-1,11
393,375,-1,11
691,691,691,1
681,681,681,1
336,318,-1,11
515,497,-1,11
805,805,805,1
465,447,-1,11
243,241,243,2
673,659,673,8
238,238,238,1
247,245,247,2
527,509,-1,11
330,312,-1,11
286,286,286,1
94,94,94,1
409,391,-1,11
337,319,-1,11
439,421,-1,11
505,487,-1,11
337,319,-1,11
509,491,-1,11
492,474,-1,11
284,280,284,3
535,517,-1,11
342,324,-1,11
198,198,198,1
275,275,275,1
502,484,-1,11
636,618,-1,11
178,178,178,1
388,370,-1,11
723,723,723,1
528,510,-1,11
164,164,164,1
423,405,-1,11
293,293,293,1
390,372,-1,11
468,450,-1,11
429,411,-1,11
277,277,277,1
684,684,684,1
372,354,-1,11
91,91,91,1
539,521,-1,11
416,398,-1,11
232,232,232,1
472,454,-1,11
251,251,251,1
213,213,213,1
361,343,-1,11
858,858,858,1
165,165,165,1
277,275,277,2
660,656,660,3
416,398,-1,11
451,433,-1,11
676,676,676,1
621,603,-1,11
547,529,-1,11
204,204,204,1
417,399,-1,11
328,310,-1,11
341,323,-1,11
775,775,775,1
469,451,-1,11
669,661,669,5
358,340,-1,11
163,163,163,1
247,247,247,1
301,301,301,1
416,398,-1,11
624,606,-1,11
246,246,246,1
297,297,297,1
598,580,-1,11
142,142,142,1
350,332,-1,11
775,775,775,1
370,352,-1,11
292,274,-1,11
783,783,783,1
285,283,285,2
571,553,-1,11
183,183,183,1
579,561,-1,11
151,151,151,1
494,476,-1,11
676,672,676,3
658,654,658,3
396,378,-1,11
553,535,-1,11
591,573,-1,11
314,296,-1,11
458,440,-1,11
228,228,228,1
631,621,631,6
785,785,785,1
677,677,677,1
342,324,-1,11
496,478,-1,11
471,453,-1,11
438,420,-1,11
435,417,-1,11
275,273,275,2
314,296,-1,11
284,278,284,4
463,445,-1,11
614,596,-1,11
611,593,-1,11
256,254,256,2
332,314,-1,11
210,210,210,1
410,392,-1,11
554,536,-1,11
416,398,-1,11
701,701,701,1
602,584,-1,11
620,602,620,10
557,539,-1,11
882,882,882,1
839,839,839,1
629,611,-1,11
466,448,-1,11
765,765,765,1
467,449,-1,11
232,232,232,1
350,332,-1,11
481,463,-1,11
225,225,225,1
572,554,-1,11
539,521,-1,11
268,266,268,2
836,836,836,1
364,346,-1,11
508,490,-1,11
424,406,-1,11
175,175,175,1
617,599,-1,11
649,631,-1,11
455,437,-1,11
513,495,-1,11
644,626,-1,11
325,307,-1,11
366,348,-1,11
363,345,-1,11
462,444,-1,11
275,261,275,8
490,472,-1,11
488,470,-1,11
495,477,-1,11
647,629,647,10
658,640,-1,11
322,304,-1,11
295,287,295,5
165,165,165,1
382,364,-1,11
430,412,-1,11
116,116,116,1
334,316,-1,11
205,205,205,1
442,424,-1,11
279,279,279,1
374,356,-1,11
436,418,-1,11
500,482,-1,11
452,434,-1,11
755,755,755,1
508,490,-1,11
609,591,-1,11
584,566,-1,11
633,615,-1,11
208,208,208,1
351,333,-1,11
587,569,-1,11
309,309,309,1
340,322,-1,11
614,596,-1,11
478,460,-1,11
476,458,-1,11
434,416,-1,11
306,288,-1,11
424,406,-1,11
199,199,199,1
441,423,-1,11
111,111,111,1
676,658,676,10
495,477,-1,11
231,231,231,1
674,674,674,1
587,569,-1,11
446,428,-1,11
308,290,-1,11
651,633,-1,11
322,304,-1,11
540,522,-1,11
492,474,-1,11
396,378,-1,11
401,383,-1,11
480,462,-1,11
510,492,-1,11
692,692,692,1
712,712,712,1
224,224,224,1
656,638,-1,11
204,204,204,1
371,353,-1,11
334,316,-1,11
291,289,291,2
320,302,-1,11
642,624,-1,11
582,564,-1,11
387,369,-1,11
462,444,-1,11
200,200,200,1
472,454,-1,11
588,570,-1,11
652,634,-1,11
322,304,-1,11
216,216,216,1
586,568,-1,11
441,423,-1,11
513,495,-1,11
442,424,-1,11
552,534,-1,11
316,298,-1,11
30,30,30,1
491,473,-1,11
139,139,139,1
195,195,195,1
171,171,171,1
504,486,-1,11
350,332,-1,11
242,240,242,2
367,349,-1,11
677,669,677,5
461,443,-1,11
165,165,165,1
530,512,-1,11
357,339,-1,11
369,351,-1,11
372,354,-1,11
467,449,-1,11
411,393,-1,11
448,430,-1,11
249,249,249,1
649,639,649,6
400,382,-1,11
430,412,-1,11
529,511,-1,11
727,727,727,1
108,108,108,1
279,277,279,2
552,534,-1,11
458,440,-1,11
603,585,-1,11
261,261,261,1
896,896,896,1
540,522,-1,11
457,439,-1,11
542,524,-1,11
268,264,268,3
243,243,243,1
326,308,-1,11
396,378,-1,11
452,434,-1,11
264,262,264,2
644,630,644,8
311,309,311,2
123,123,123,1
425,407,-1,11
417,399,-1,11
569,551,-1,11
194,194,194,1
139,139,139,1
611,593,-1,11
431,413,-1,11
443,425,-1,11
589,589,589,1
631,613,-1,11
346,328,-1,11
500,482,-1,11
548,530,-1,11
332,314,-1,11
605,587,-1,11
590,572,-1,11
97,97,97,1
750,750,750,1
263,263,263,1
549,531,-1,11
587,569,-1,11
424,406,-1,11
676,676,676,1
70,70,70,1
145,145,145,1
548,530,-1,11
471,453,-1,11
362,344,-1,11
597,579,-1,11
295,291,295,3
486,468,-1,11
502,484,-1,11
218,218,218,1
567,549,-1,11
397,379,-1,11
541,523,-1,11
602,584,-1,11
499,481,-1,11
343,325,-1,11
573,555,-1,11
479,461,-1,11
145,145,145,1
646,636,646,6
232,232,232,1
422,404,-1,11
395,377,-1,11
333,315,-1,11
542,524,-1,11
336,318,-1,11
486,468,-1,11
258,258,258,1
332,314,-1,11
616,598,-1,11
679,679,679,1
384,366,-1,11
497,479,-1,11
559,541,-1,11
258,256,258,2
361,343,-1,11
262,260,262,2
515,497,-1,11
610,592,-1,11
421,403,-1,11
318,300,-1,11
530,512,-1,11
347,329,-1,11
302,302,302,1
549,531,-1,11
437,419,-1,11
235,233,235,2
394,376,-1,11
660,648,660,7
455,437,-1,11
330,312,-1,11
520,502,-1,11
755,755,755,1
331,313,-1,11
407,389,-1,11
612,594,-1,11
309,309,309,1
310,292,-1,11
353,335,-1,11
450,432,-1,11
661,647,661,8
470,452,-1,11
673,671,673,2
321,303,-1,11
652,652,652,1
666,648,-1,11
714,714,714,1
264,264,264,1
696,696,696,1
400,382,-1,11
652,634,652,10
288,286,288,2
201,201,201,1
634,616,-1,11
344,326,-1,11
199,199,199,1
720,720,720,1
721,721,721,1
260,260,260,1
502,484,-1,11
509,491,-1,11
514,496,-1,11
621,603,-1,11
203,203,203,1
199,199,199,1
386,368,-1,11
683,683,683,1
723,723,723,1
174,174,174,1
388,370,-1,11
606,594,606,7
428,410,-1,11
740,740,740,1
664,664,664,1
104,104,104,1
175,175,175,1
418,400,-1,11
612,594,-1,11
334,316,-1,11
435,417,-1,11
548,530,-1,11
672,668,672,3
296,290,296,4
520,502,-1,11
220,220,220,1
765,765,765,1
671,667,671,3
513,495,-1,11
434,416,-1,11
214,214,214,1
188,188,188,1
269,267,269,2
472,454,-1,11
477,459,-1,11
829,829,829,1
447,429,-1,11
623,605,-1,11
254,254,254,1
736,736,736,1
515,497,-1,11
413,395,-1,11
708,708,708,1
573,555,-1,11
280,278,280,2
314,296,-1,11
655,643,655,7
370,352,-1,11
574,556,-1,11
574,556,-1,11
440,422,-1,11
461,443,-1,11
446,428,-1,11
757,757,757,1
168,168,168,1
334,316,-1,11
688,688,688,1
178,178,178,1
179,179,179,1
344,326,-1,11
456,438,-1,11
552,534,-1,11
230,230,230,1
547,529,-1,11
583,565,-1,11
779,779,779,1
500,482,-1,11
214,214,214,1
222,222,222,1
556,538,-1,11
257,257,257,1
253,253,253,1
340,322,-1,11
458,440,-1,11
547,529,-1,11
643,639,643,3
619,601,-1,11
583,565,-1,11
542,524,-1,11
466,448,-1,11
521,503,-1,11
813,813,813,1
478,460,-1,11
174,174,174,1
408,390,-1,11
393,375,-1,11
116,116,116,1
672,672,672,1
481,463,-1,11
427,409,-1,11
615,605,615,6
578,560,-1,11
337,319,-1,11
336,318,-1,11
339,321,-1,11
419,401,-1,11
386,368,-1,11
756,756,756,1
565,547,-1,11
477,459,-1,11
174,174,174,1
509,491,-1,11
202,202,202,1
561,543,-1,11
522,504,-1,11
303,303,303,1
275,275,275,1
686,686,686,1
329,311,-1,11
605,595,605,6
561,543,-1,11
587,569,-1,11
463,445,-1,11
231,231,231,1
356,338,-1,11
316,298,-1,11
364,346,-1,11
104,104,104,1
162,162,162,1
446,428,-1,11
507,489,-1,11
506,488,-1,11
467,449,-1,11
457,439,-1,11
368,350,-1,11
232,230,232,2
116,116,116,1
322,304,-1,11
447,429,-1,11
398,380,-1,11
463,445,-1,11
586,568,-1,11
382,364,-1,11
545,527,-1,11
599,581,-1,11
352,334,-1,11
705,705,705,1
349,331,-1,11
488,470,-1,11
533,515,-1,11
425,407,-1,11
747,747,747,1
437,419,-1,11
551,533,-1,11
474,456,-1,11
806,806,806,1
542,524,-1,11
444,426,-1,11
289,287,289,2
181,181,181,1
487,469,-1,11
175,175,175,1
419,401,-1,11
510,492,-1,11
300,292,300,5
705,705,705,1
171,171,171,1
433,415,-1,11
691,691,691,1
481,463,-1,11
94,94,94,1
788,788,788,1
351,333,-1,11
231,231,231,1
78,78,78,1
359,341,-1,11
309,305,309,3
243,241,243,2
540,522,-1,11
260,258,260,2
530,512,-1,11
805,805,805,1
272,270,272,2
173,173,173,1
518,500,-1,11
492,474,-1,11
340,322,-1,11
176,174,176,2
336,318,-1,11
337,319,-1,11
898,898,898,1
229,229,229,1
298,286,298,7
163,163,163,1
638,620,-1,11
375,357,-1,11
450,432,-1,11
317,317,317,1
531,513,-1,11
613,605,613,5
566,548,-1,11
400,382,-1,11
238,238,238,1
203,203,203,1
785,785,785,1
239,235,239,3
605,587,-1,11
284,282,284,2
533,515,-1,11
820,820,820,1
727,727,727,1
216,216,216,1
690,690,690,1
525,507,-1,11
255,253,255,2
313,311,313,2
151,151,151,1
278,270,278,5
543,525,-1,11
557,539,-1,11
368,350,-1,11
185,185,185,1
414,396,-1,11
131,131,131,1
543,525,-1,11
437,419,-1,11
44,44,44,1
422,404,-1,11
539,521,-1,11
747,747,747,1
367,349,-1,11
723,723,723,1
387,369,-1,11
336,318,-1,11
491,473,-1,11
74,74,74,1
210,210,210,1
335,317,-1,11
450,432,-1,11
363,345,-1,11
377,359,-1,11
203,203,203,1
196,196,196,1
257,251,257,4
415,397,-1,11
498,480,-1,11
860,860,860,1
77,77,77,1
519,501,-1,11
601,583,-1,11
246,246,246,1
170,170,170,1
606,588,-1,11
387,369,-1,11
337,319,-1,11
661,649,661,7
681,679,681,2
699,699,699,1
452,434,-1,11
374,356,-1,11
548,530,-1,11
367,349,-1,11
231,231,231,1
675,669,675,4
706,706,706,1
303,297,303,4
418,400,-1,11
539,521,-1,11
745,745,745,1
194,194,194,1
625,607,-1,11
738,738,738,1
607,589,-1,11
348,330,-1,11
714,714,714,1
244,244,244,1
143,143,143,1
561,549,561,7
261,259,261,2
750,750,750,1
503,485,-1,11
278,274,278,3
423,405,-1,11
802,802,802,1
275,275,275,1
570,564,570,4
237,235,237,2
184,184,184,1
685,685,685,1
410,392,-1,11
408,390,-1,11
313,313,313,1
254,254,254,1
666,650,666,9
107,107,107,1
139,139,139,1
486,468,-1,11
666,658,666,5
266,266,266,1
727,727,727,1
400,382,-1,11
215,215,215,1
341,323,-1,11
488,470,-1,11
500,482,-1,11
750,750,750,1
543,525,-1,11
537,519,-1,11
227,227,227,1
809,809,809,1
244,244,244,1
220,220,220,1
301,301,301,1
600,582,-1,11
605,587,-1,11
246,240,246,4
602,584,-1,11
591,573,-1,11
457,439,-1,11
345,327,-1,11
702,702,702,1
507,489,-1,11
234,234,234,1
275,275,275,1
369,351,-1,11
102,102,102,1
644,632,644,7
793,793,793,1
569,551,-1,11
356,338,-1,11
551,533,-1,11
360,342,-1,11
143,143,143,1
746,746,746,1
394,376,-1,11
191,191,191,1
496,478,-1,11
699,699,699,1
51,51,51,1
237,237,237,1
617,599,-1,11
352,334,-1,11
316,298,-1,11
578,560,-1,11
57,57,57,1
408,390,-1,11
584,566,-1,11
134,134,134,1
414,396,-1,11
145,145,145,1
669,659,669,6
451,433,-1,11
353,335,-1,11
520,502,-1,11
429,411,-1,11
699,699,699,1
251,251,251,1
310,292,-1,11
415,397,-1,11
506,488,-1,11
693,693,693,1
279,277,279,2
351,333,-1,11
275,273,275,2
139,139,139,1
309,291,-1,11
455,437,-1,11
453,435,-1,11
557,539,-1,11
498,480,-1,11
655,637,-1,11
544,526,-1,11
636,618,-1,11
572,554,-1,11
540,522,-1,11
398,380,-1,11
427,409,-1,11
462,444,-1,11
378,360,-1,11
650,632,-1,11
539,521,-1,11
269,263,269,4
463,445,-1,11
768,768,768,1
499,481,-1,11
263,261,263,2
526,508,-1,11
851,851,851,1
266,266,266,1
181,181,181,1
426,408,-1,11
259,259,259,1
612,598,612,8
557,539,-1,11
549,531,-1,11
533,515,-1,11
328,310,-1,11
492,474,-1,11
761,761,761,1
342,324,-1,11
168,168,168,1
766,766,766,1
560,542,-1,11
343,325,-1,11
497,479,-1,11
350,332,-1,11
503,487,503,9
683,683,683,1
410,392,-1,11
180,180,180,1
114,114,114,1
499,499,499,1
563,545,-1,11
675,657,675,10
571,553,-1,11
251,251,251,1
440,422,-1,11
400,382,-1,11
369,351,-1,11
569,551,-1,11
523,505,-1,11
180,180,180,1
450,432,-1,11
201,201,201,1
328,310,-1,11
478,460,-1,11
85,85,85,1
531,513,-1,11
326,308,-1,11
572,554,-1,11
677,675,677,2
173,173,173,1
671,653,-1,11
418,400,-1,11
408,390,-1,11
528,510,-1,11
264,264,264,1
187,187,187,1
206,206,206,1
377,359,-1,11
620,602,-1,11
440,422,-1,11
456,438,-1,11
276,276,276,1
400,382,-1,11
635,617,-1,11
511,493,-1,11
700,700,700,1
590,590,590,1
196,196,196,1
477,459,-1,11
343,325,-1,11
423,405,-1,11
619,601,-1,11
199,199,199,1
224,224,224,1
338,320,-1,11
100,100,100,1
559,541,-1,11
657,651,657,4
271,271,271,1
384,366,-1,11
418,400,-1,11
587,569,-1,11
494,476,-1,11
177,177,177,1
282,282,282,1
358,340,-1,11
338,320,-1,11
240,238,240,2
178,178,178,1
251,251,251,1
546,528,-1,11
625,607,-1,11
227,225,227,2
215,215,215,1
315,297,-1,11
593,575,-1,11
332,314,-1,11
357,339,-1,11
454,436,-1,11
428,410,-1,11
593,575,-1,11
474,456,-1,11
234,234,234,1
700,700,700,1
493,475,-1,11
344,326,-1,11
134,134,134,1
611,593,-1,11
603,585,-1,11
583,565,-1,11
679,679,679,1
320,302,-1,11
498,480,-1,11
514,496,-1,11
609,591,-1,11
370,352,-1,11
572,554,-1,11
472,454,-1,11
336,318,-1,11
513,495,-1,11
388,370,-1,11
816,816,816,1
354,336,-1,11
491,473,-1,11
412,394,-1,11
561,543,-1,11
388,370,-1,11
426,408,-1,11
505,487,-1,11
565,547,-1,11
619,601,-1,11
374,356,-1,11
627,609,-1,11
285,285,285,1
672,670,672,2
145,145,145,1
374,356,-1,11
712,712,712,1
613,595,-1,11
313,307,313,4
464,446,-1,11
482,464,-1,11
649,649,649,1
237,237,237,1
345,327,-1,11
265,265,265,1
274,274,274,1
377,359,-1,11
179,179,179,1
415,397,-1,11
275,275,275,1
562,544,-1,11
625,607,-1,11
585,567,-1,11
176,174,176,2
665,661,665,3
442,424,-1,11
270,270,270,1
523,505,-1,11
544,526,-1,11
467,449,-1,11
607,589,-1,11
830,830,830,1
193,193,193,1
807,807,807,1
565,547,-1,11
488,470,-1,11
628,616,628,7
483,465,-1,11
500,482,-1,11
202,202,202,1
291,285,291,4
554,536,-1,11
378,360,-1,11
303,303,303,1
654,636,-1,11
366,348,-1,11
273,269,273,3
541,523,-1,11
548,530,-1,11
520,502,-1,11
632,614,-1,11
568,550,-1,11
493,475,-1,11
162,162,162,1
577,559,-1,11
436,418,-1,11
343,325,-1,11
577,559,-1,11
414,396,-1,11
460,442,-1,11
344,326,-1,11
626,608,-1,11
419,401,-1,11
438,420,-1,11
445,427,-1,11
677,677,677,1
368,350,-1,11
568,550,-1,11
129,129,129,1
392,374,-1,11
285,285,285,1
451,433,-1,11
163,163,163,1
419,401,-1,11
719,719,719,1
640,626,640,8
316,298,-1,11
423,405,-1,11
563,545,-1,11
349,331,-1,11
439,421,-1,11
381,363,-1,11
376,358,-1,11
287,287,287,1
434,416,-1,11
517,499,-1,11
421,403,-1,11
340,322,-1,11
757,757,757,1
157,157,157,1
262,256,262,4
240,240,240,1
224,224,224,1
228,228,228,1
672,672,672,1
750,750,750,1
113,113,113,1
531,513,-1,11
195,195,195,1
444,426,-1,11
368,350,-1,11
631,613,-1,11
683,683,683,1
651,635,651,9
519,501,-1,11
346,328,-1,11
668,662,668,4
217,217,217,1
255,255,255,1
337,319,-1,11
241,241,241,1
320,302,-1,11
390,372,-1,11
444,426,-1,11
419,401,-1,11
526,508,-1,11
505,487,-1,11
203,203,203,1
531,513,-1,11
353,347,353,4
462,444,-1,11
510,492,-1,11
654,650,654,3
336,318,-1,11
173,173,173,1
161,161,161,1
509,491,-1,11
247,245,247,2
461,443,-1,11
589,571,-1,11
582,564,-1,11
556,538,-1,11
478,460,-1,11
629,611,-1,11
215,215,215,1
169,169,169,1
418,400,-1,11
307,289,-1,11
491,473,-1,11
266,252,266,8
462,444,-1,11
375,357,-1,11
190,190,190,1
653,651,653,2
486,468,-1,11
561,543,-1,11
343,325,-1,11
552,534,-1,11
354,336,-1,11
590,582,590,5
433,415,-1,11
519,501,-1,11
299,293,299,4
258,258,258,1
622,604,-1,11
386,368,-1,11
140,140,140,1
189,189,189,1
408,390,-1,11
120,120,120,1
454,436,-1,11
192,192,192,1
756,756,756,1
653,637,653,9
443,425,-1,11
289,289,289,1
467,449,-1,11
279,279,279,1
400,382,-1,11
487,469,-1,11
296,288,296,5
594,576,-1,11
338,320,-1,11
228,228,228,1
413,395,-1,11
541,523,-1,11
608,590,608,10
235,233,235,2
671,653,-1,11
531,513,-1,11
661,653,661,5
126,126,126,1
293,293,293,1
394,376,-1,11
590,572,-1,11
568,550,-1,11
167,167,167,1
468,450,-1,11
841,841,841,1
499,481,-1,11
363,345,-1,11
512,494,-1,11
764,764,764,1
675,675,675,1
163,163,163,1
184,184,184,1
774,774,774,1
598,580,-1,11
285,285,285,1
478,460,-1,11
134,134,134,1
248,248,248,1
554,536,-1,11
384,366,-1,11
384,366,-1,11
730,730,730,1
404,386,-1,11
376,358,-1,11
335,317,-1,11
306,288,-1,11
756,756,756,1
453,435,-1,11
521,503,-1,11
78,78,78,1
483,465,-1,11
688,688,688,1
401,383,-1,11
604,586,-1,11
401,383,-1,11
463,445,-1,11
678,678,678,1
761,761,761,1
543,525,-1,11
305,303,305,2
379,361,-1,11
705,705,705,1
269,267,269,2
242,242,242,1
620,616,620,3
245,243,245,2
399,381,-1,11
466,448,-1,11
358,340,-1,11
214,214,214,1
597,579,-1,11
160,160,160,1
617,599,-1,11
175,175,175,1
441,423,-1,11
553,535,-1,11
617,599,-1,11
679,675,679,3
188,188,188,1
653,651,653,2
133,133,133,1
632,614,-1,11
412,394,-1,11
534,516,-1,11
733,733,733,1
304,286,-1,11
445,427,-1,11
586,568,-1,11
607,589,-1,11
361,343,-1,11
220,220,220,1
329,311,-1,11
603,585,-1,11
311,309,311,2
349,331,-1,11
463,445,-1,11
82,82,82,1
665,665,665,1
530,512,-1,11
547,529,-1,11
654,636,-1,11
130,130,130,1
718,718,718,1
459,441,-1,11
501,483,-1,11
519,501,-1,11
408,390,-1,11
557,539,-1,11
551,533,-1,11
427,409,-1,11
472,454,-1,11
120,120,120,1
398,380,-1,11
460,442,-1,11
91,91,91,1
353,347,353,4
541,523,-1,11
350,332,-1,11
562,544,-1,11
342,324,-1,11
555,537,-1,11
636,622,636,8
445,427,-1,11
314,296,-1,11
600,598,600,2
407,389,-1,11
221,221,221,1
373,355,-1,11
391,373,-1,11
430,412,-1,11
648,630,-1,11
581,563,-1,11
556,538,-1,11
668,668,668,1
422,404,-1,11
289,287,289,2
648,630,-1,11
594,576,-1,11
320,302,-1,11
453,435,-1,11
619,601,-1,11
515,497,-1,11
448,430,-1,11
665,659,665,4
312,294,-1,11
136,136,136,1
588,570,-1,11
544,526,-1,11
444,426,-1,11
574,556,-1,11
320,302,-1,11
646,628,-1,11
563,545,-1,11
451,433,-1,11
142,142,142,1
661,655,661,4
460,442,-1,11
361,343,-1,11
221,221,221,1
374,356,-1,11
779,779,779,1
331,313,-1,11
188,188,188,1
488,470,-1,11
451,433,-1,11
215,215,215,1
400,382,-1,11
260,260,260,1
497,479,-1,11
405,387,-1,11
339,321,-1,11
397,379,-1,11
446,428,-1,11
466,448,-1,11
619,601,-1,11
177,177,177,1
914,914,914,1
240,238,240,2
440,422,-1,11
548,530,-1,11
585,567,-1,11
509,491,-1,11
146,146,146,1
620,602,-1,11
735,735,735,1
338,320,-1,11
254,252,254,2
171,171,171,1
497,479,-1,11
347,329,-1,11
484,466,-1,11
773,773,773,1
555,537,-1,11
479,461,-1,11
577,559,-1,11
297,293,297,3
398,380,-1,11
432,414,-1,11
518,500,-1,11
209,209,209,1
102,102,102,1
425,407,-1,11
235,235,235,1
623,605,-1,11
541,523,-1,11
550,532,-1,11
236,236,236,1
615,597,-1,11
258,258,258,1
500,482,-1,11
290,288,290,2
429,411,-1,11
391,373,-1,11
428,410,-1,11
622,604,-1,11
289,289,289,1
446,428,-1,11
843,843,843,1
514,496,-1,11
609,591,-1,11
279,275,279,3
184,184,184,1
477,459,-1,11
307,305,307,2
522,504,-1,11
473,455,-1,11
473,455,-1,11
664,656,664,5
182,182,182,1
273,273,273,1
605,587,-1,11
377,359,-1,11
281,277,281,3
542,524,-1,11
537,519,-1,11
381,363,-1,11
597,597,597,1
169,169,169,1
719,719,719,1
123,123,123,1
358,340,-1,11
190,190,190,1
342,324,-1,11
315,311,315,3
632,614,-1,11
253,253,253,1
221,221,221,1
596,578,-1,11
480,462,-1,11
374,356,-1,11
435,417,-1,11
339,321,-1,11
126,126,126,1
593,575,-1,11
695,695,695,1
776,776,776,1
641,623,-1,11
360,342,-1,11
431,413,-1,11
668,650,-1,11
557,539,-1,11
671,667,671,3
324,306,-1,11
829,829,829,1
388,370,-1,11
614,596,-1,11
196,196,196,1
622,604,-1,11
629,611,-1,11
722,722,722,1
410,392,-1,11
325,307,-1,11
96,96,96,1
197,197,197,1
347,329,-1,11
452,434,-1,11
173,173,173,1
157,157,157,1
292,292,292,1
626,608,-1,11
373,355,-1,11
163,163,163,1
57,57,57,1
655,637,-1,11
347,329,-1,11
759,759,759,1
303,301,303,2
