RAO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total_request
1258,2,3,3,0,9,0,2,1,1,5,4,1,1,1,5,5,5,1,6,2,0,1,6,0,3,0,1,0,1,1,1,0,4,4,4,4,3,0,5,6,4,0,4,1,0,2,1,1,0,1,115
1259,1,4,4,2,5,1,0,2,2,7,6,0,0,1,5,4,8,0,7,4,0,0,4,0,0,1,1,1,0,0,1,1,7,7,4,4,4,1,5,2,10,0,3,1,0,2,0,0,0,0,122
1260,0,2,4,1,1,0,3,2,2,6,3,0,0,1,4,4,10,1,9,4,2,1,12,0,0,0,2,2,0,1,1,1,3,8,3,4,4,0,2,7,3,1,2,0,1,1,0,1,0,0,119
1261,1,4,2,2,5,1,3,1,0,1,6,3,0,0,6,4,7,2,5,2,1,0,5,0,2,1,0,0,1,1,0,0,3,4,6,4,6,0,3,8,4,2,3,0,1,0,1,0,0,1,112
1262,0,5,5,0,5,1,1,1,1,4,7,1,0,0,6,5,8,1,2,5,1,0,5,0,1,2,0,1,0,0,0,1,5,4,4,8,1,0,7,2,4,1,3,1,2,0,4,3,0,0,118
1263,0,6,4,0,5,0,0,2,1,1,5,3,2,0,9,2,7,0,6,3,0,1,7,2,0,0,1,2,0,0,2,0,4,2,2,2,5,0,1,3,7,0,5,2,1,0,1,1,2,0,109
1264,0,4,2,2,3,2,1,1,2,3,5,0,0,2,2,6,4,0,2,2,2,0,7,1,0,1,1,0,0,1,1,0,3,2,5,5,7,0,2,6,4,1,4,2,2,0,0,1,1,3,105
1265,1,4,5,0,3,0,1,1,0,5,4,1,0,2,8,11,5,0,5,5,3,1,4,1,1,1,1,0,0,0,0,0,3,3,2,2,3,0,3,5,1,1,0,0,0,0,0,2,0,0,98
1266,0,4,0,0,0,1,2,0,1,2,1,1,0,0,1,0,2,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,4,3,0,4,2,0,1,1,2,1,2,0,0,0,0,0,0,0,43
1267,1,1,5,0,1,0,1,0,1,0,3,0,0,0,2,1,1,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,2,0,2,1,1,0,1,2,0,0,3,0,0,0,1,1,0,0,38
1268,0,3,0,0,2,1,1,0,0,1,1,0,0,0,0,2,3,0,1,3,0,2,3,1,0,1,0,0,0,0,0,3,0,1,2,1,4,1,4,1,1,0,3,0,1,1,0,0,0,0,48
1269,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,3,0,0,1,0,0,1,0,0,0,2,1,2,2,1,0,4,1,0,0,1,0,1,0,0,0,0,1,30
1270,1,0,1,0,1,0,0,0,0,2,6,1,0,1,2,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,2,3,3,0,1,1,2,0,0,0,0,0,0,0,1,1,41
1271,0,1,2,1,0,0,0,0,1,2,1,1,0,0,1,3,1,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,2,2,4,0,1,1,4,1,0,1,3,0,0,0,0,0,0,0,40
1272,0,0,2,0,0,0,1,1,0,0,0,0,0,1,3,2,3,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,3,2,2,1,4,0,4,2,1,1,1,0,0,1,0,1,0,0,43
1273,0,1,2,0,2,0,0,0,0,1,1,1,0,0,2,4,2,0,0,1,1,0,4,0,2,0,0,1,0,0,0,0,1,1,0,2,3,1,2,1,2,0,2,1,1,0,0,0,2,2,46
1274,2,3,2,1,6,0,0,0,0,8,6,2,0,0,4,2,6,2,0,7,0,0,3,0,1,0,2,0,1,1,1,1,3,3,5,7,4,1,10,5,2,1,4,0,0,1,0,2,1,1,111
1275,3,7,4,1,2,0,2,3,1,5,4,1,1,0,5,6,4,2,1,2,1,0,4,0,0,1,0,0,2,1,0,0,4,3,4,3,4,2,5,6,9,0,3,1,0,0,1,1,0,2,111
1276,0,5,6,0,4,0,3,1,1,5,6,0,0,0,4,6,8,2,0,4,1,0,3,1,1,1,0,1,2,1,0,0,5,3,6,5,6,0,3,4,3,0,4,0,1,1,1,1,0,0,109
1277,1,5,4,1,3,0,2,3,0,1,8,2,1,0,9,1,5,0,1,5,2,4,6,1,0,2,2,0,0,0,0,0,4,4,3,5,5,1,3,6,2,0,0,1,0,1,1,0,1,0,106
1278,2,5,4,0,5,1,0,1,1,3,4,0,0,1,10,6,7,0,1,3,0,0,3,0,1,0,2,2,0,1,3,0,3,3,1,2,3,3,2,2,2,2,5,0,1,1,0,2,2,1,101
1279,1,3,5,1,9,0,0,1,2,1,4,0,0,0,9,6,7,0,7,4,0,0,5,1,0,0,0,0,0,0,1,0,4,5,3,3,6,2,9,7,3,4,4,1,0,0,0,0,0,1,119
1280,1,3,5,2,3,0,0,2,0,3,5,1,0,0,8,4,6,0,2,2,1,1,4,0,2,0,1,0,2,0,0,2,2,0,4,2,5,0,2,4,4,0,3,0,1,0,0,2,1,0,90
1281,1,5,6,0,7,1,2,1,0,4,2,2,1,0,3,6,4,2,6,3,1,1,5,1,0,2,0,2,0,1,2,1,3,6,5,4,2,1,6,3,3,1,5,1,1,1,2,0,1,1,118
1282,0,4,2,3,3,0,3,0,0,3,4,0,1,0,3,2,3,0,2,1,0,1,3,0,0,0,2,0,0,0,0,1,5,2,0,0,2,0,2,1,2,1,1,1,3,0,0,0,0,0,61
1283,0,1,3,0,0,0,0,0,0,1,1,0,0,0,2,5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,3,1,2,0,1,0,1,0,0,1,34
1284,0,3,2,2,3,2,2,0,1,1,0,2,0,0,3,2,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,2,2,1,0,1,0,0,0,1,0,0,0,48
1285,0,4,3,0,2,0,0,0,0,2,2,1,0,1,0,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,3,0,3,3,1,1,0,0,0,2,0,0,0,1,0,0,0,39
1286,0,2,2,0,2,0,1,0,0,1,2,0,0,0,2,1,4,0,3,2,0,0,5,0,0,0,2,0,0,1,1,0,3,2,1,1,3,0,2,1,2,1,0,0,0,0,0,0,1,0,48
1287,0,2,4,0,2,0,0,0,0,3,3,0,0,0,0,0,2,0,3,1,0,0,2,2,1,1,1,0,0,0,0,0,1,2,2,1,0,0,2,1,1,0,2,0,0,0,0,1,0,0,40
1288,0,2,4,0,3,0,0,0,0,1,2,0,1,0,3,1,1,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,2,0,4,2,0,0,4,0,0,0,0,0,0,1,44
1289,0,1,0,1,1,0,1,0,1,0,1,0,0,0,3,1,3,0,1,1,1,0,1,1,0,0,1,1,2,0,1,0,0,2,0,0,2,0,0,2,3,0,2,0,0,0,0,0,0,1,35
1290,0,4,4,1,6,0,0,1,0,6,7,1,2,2,3,3,2,0,5,1,0,0,2,0,0,0,0,2,0,0,0,1,4,6,6,6,3,0,0,4,5,1,3,1,2,0,3,0,2,1,100
1291,0,3,7,1,3,0,2,0,1,5,7,1,0,0,3,5,4,0,7,3,1,0,6,0,0,0,1,0,2,0,0,1,6,6,2,6,6,0,5,4,3,5,6,0,2,3,1,1,0,1,120
1292,3,4,4,1,4,2,2,3,0,5,3,2,0,0,4,5,1,0,7,2,0,2,1,1,0,2,0,0,0,0,0,0,3,5,4,2,5,1,3,7,7,1,6,0,1,2,2,2,0,2,111
1293,1,6,6,1,5,0,0,2,0,2,4,2,0,0,3,1,3,0,4,1,1,0,1,1,0,0,0,0,1,3,1,1,6,7,6,6,7,0,3,5,2,0,4,2,1,0,2,0,1,0,102
1294,1,4,7,0,4,1,3,1,0,4,0,0,2,1,1,4,6,0,8,2,0,0,4,0,1,0,1,0,1,0,1,1,4,3,7,4,1,1,2,2,4,1,6,1,2,0,1,1,1,0,99
1295,1,1,4,1,4,1,1,0,0,2,3,1,0,0,3,6,3,0,6,0,0,1,3,0,1,4,0,0,0,0,1,0,4,0,2,2,8,1,6,4,7,2,3,1,1,1,1,4,1,1,96
1296,0,3,2,0,3,2,0,1,0,7,4,1,0,0,6,3,0,1,0,6,1,1,4,0,1,0,2,0,1,0,1,0,2,4,1,4,3,2,4,8,5,1,4,2,0,0,3,1,0,1,95
1297,0,5,2,1,4,0,0,0,3,7,5,1,0,2,2,8,4,2,5,3,1,0,1,0,3,0,1,0,1,0,0,0,0,5,0,3,5,1,2,5,2,0,5,1,0,0,2,1,3,1,97
1298,0,2,1,0,2,1,1,0,0,2,1,1,0,0,3,4,1,0,2,1,0,1,1,0,0,0,0,0,0,3,0,0,3,2,1,2,1,1,3,2,1,0,3,0,2,0,0,0,0,2,50
1299,0,0,1,0,4,0,2,0,0,1,3,0,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,30
1300,0,1,2,1,6,0,0,0,0,4,2,0,0,0,2,1,2,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,1,2,0,1,2,1,1,0,2,0,0,2,1,0,0,49
1301,0,0,2,0,3,0,0,0,0,3,2,1,0,0,2,3,2,1,0,0,0,3,4,0,0,1,1,0,0,0,0,0,2,1,1,3,0,0,1,2,2,0,3,0,1,1,0,0,1,1,47
1302,1,6,0,0,3,3,0,0,0,1,2,1,0,0,1,1,3,0,1,4,0,1,3,1,0,1,0,0,0,0,0,0,2,2,1,1,1,0,5,1,4,0,1,0,2,0,1,0,0,0,54
1303,0,3,5,1,5,1,0,0,1,1,4,1,1,1,2,3,2,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,2,1,0,1,0,1,0,3,0,0,0,0,0,1,1,55
1304,0,1,1,0,2,2,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,2,1,2,3,2,0,0,1,0,0,0,0,35
1305,0,0,2,0,0,1,1,1,0,1,1,1,0,0,1,0,2,0,1,5,1,3,3,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,4,3,2,0,3,0,0,0,1,0,1,0,47
1306,0,3,4,0,3,1,2,2,1,0,4,2,1,1,7,5,5,0,4,2,2,0,4,1,0,3,0,0,0,0,0,1,3,2,6,4,8,0,6,3,6,1,1,1,1,1,1,1,2,1,106
1307,0,6,4,0,2,1,0,1,1,1,5,0,0,0,4,3,4,0,8,4,1,0,9,0,0,0,1,0,0,0,0,0,6,4,3,1,3,0,2,4,5,2,3,0,0,0,0,1,1,3,93
1308,0,5,5,1,1,1,1,1,0,3,5,1,0,1,3,8,3,0,6,5,0,0,0,0,0,1,0,0,2,0,0,2,5,3,3,3,2,3,6,4,3,0,4,1,1,1,0,0,1,1,96
1309,0,6,3,0,5,1,1,1,0,2,7,0,1,1,8,4,4,0,4,7,1,1,3,0,0,1,0,0,3,0,0,0,1,2,4,0,2,0,4,6,3,1,5,2,3,1,1,0,1,2,102
1310,1,4,5,1,1,0,1,1,0,4,5,2,0,0,2,7,2,0,3,4,0,1,5,0,1,0,0,2,1,1,1,0,4,3,4,6,4,1,5,2,2,0,2,0,4,2,2,0,1,0,97
1311,0,5,3,0,1,2,0,1,0,2,2,1,0,1,1,2,3,1,0,5,0,1,1,0,0,0,2,0,0,1,2,2,3,0,4,3,3,0,4,6,5,2,3,0,2,2,0,0,1,0,77
1312,0,2,4,1,2,0,0,1,0,3,6,1,0,1,6,2,5,1,1,5,0,1,7,0,0,0,2,1,0,0,1,0,4,3,1,7,5,2,3,2,3,1,5,1,0,0,4,2,0,1,97
1313,0,5,4,0,5,0,0,0,0,3,3,1,0,1,4,1,0,1,3,3,1,2,1,0,1,0,1,2,0,1,0,1,7,1,6,3,2,1,2,7,3,0,6,0,1,0,0,0,0,1,84
1314,0,3,3,0,1,0,2,0,0,2,1,0,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,2,3,2,1,0,0,0,0,1,1,0,1,0,0,34
1315,0,0,4,1,0,0,0,1,0,0,5,0,0,0,2,1,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,3,2,1,0,1,1,0,1,2,0,1,1,0,0,0,1,0,0,37
1316,0,2,1,0,4,2,0,1,1,3,3,1,1,0,1,1,4,1,3,3,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,3,2,2,1,0,1,0,0,0,0,1,51
1317,1,1,2,0,1,0,0,0,0,3,2,0,0,0,1,3,4,0,1,2,0,1,3,0,0,0,0,0,1,0,1,0,2,2,4,3,4,0,0,0,1,0,1,0,1,1,0,0,0,0,46
1318,0,0,2,1,3,0,0,0,1,1,5,0,1,0,2,5,6,0,1,0,0,2,2,0,0,1,0,0,0,0,1,1,1,0,2,3,1,0,0,0,1,0,2,0,1,0,0,0,0,0,46
1319,0,0,4,1,4,0,0,1,0,1,3,0,0,0,3,1,2,0,3,2,0,1,2,1,0,1,0,0,1,0,0,0,0,3,2,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,43
1320,0,4,2,1,0,0,2,0,0,1,1,0,0,0,6,3,2,0,6,2,0,0,2,1,0,0,0,0,0,1,0,0,1,0,3,2,0,0,2,2,2,0,2,0,1,0,0,0,0,0,49
1321,0,0,0,0,2,0,1,1,0,1,3,0,0,1,1,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,3,0,6,0,1,0,0,0,0,1,36
1322,2,2,1,1,5,1,1,0,0,3,7,3,0,0,3,2,5,0,0,4,2,0,1,0,0,1,1,0,1,0,0,1,9,2,5,5,2,4,6,5,1,1,4,0,1,1,0,0,3,1,97
1323,0,2,8,1,2,1,1,1,2,2,3,2,0,1,2,0,7,0,3,4,0,1,2,0,0,0,0,2,0,0,2,0,3,2,3,0,6,1,6,4,3,3,4,2,1,1,0,1,1,0,90
1324,0,2,4,0,9,1,0,1,0,5,4,1,1,1,4,4,3,1,2,2,0,1,4,0,1,0,0,0,1,0,1,0,2,1,4,1,3,0,3,7,1,0,6,0,1,1,0,1,0,1,85
1325,1,0,4,0,3,3,0,2,1,5,4,2,0,0,4,2,6,1,5,6,1,0,2,1,1,0,0,0,0,0,1,0,3,3,1,7,1,1,4,4,5,0,4,3,1,0,3,1,1,0,97
1326,0,5,3,1,2,1,1,0,1,4,5,1,0,0,7,4,3,0,4,3,1,1,5,1,2,2,0,0,0,2,1,0,7,3,2,2,2,0,1,4,0,1,2,0,0,0,0,0,0,1,85
1327,3,3,7,0,2,0,0,1,0,3,2,0,1,0,4,2,5,0,3,5,0,0,1,0,1,0,0,1,0,1,0,2,1,3,3,4,3,0,7,5,4,0,3,0,3,0,0,1,1,0,85
1328,0,6,4,0,3,0,3,0,1,1,6,3,0,2,2,8,5,1,1,4,0,1,4,0,0,2,1,0,0,0,0,1,1,4,5,6,4,1,1,5,1,1,2,0,2,0,1,1,1,0,95
1329,0,3,6,2,2,1,1,1,0,3,3,1,0,1,10,4,4,1,1,2,1,2,0,0,0,0,1,0,1,0,0,0,3,3,6,3,3,1,4,3,6,1,3,0,0,0,1,0,0,0,88
1330,0,1,0,0,3,0,0,0,0,1,1,0,0,0,4,1,4,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,5,3,0,1,2,1,0,0,0,0,0,0,0,0,1,40
1331,0,0,1,0,1,0,1,0,2,2,2,2,0,0,2,1,5,0,3,0,0,0,4,0,0,1,0,1,0,0,1,0,2,0,0,3,2,0,1,8,1,0,3,1,0,0,1,1,0,0,52
1332,0,1,5,0,2,0,2,2,0,2,1,0,2,0,0,1,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,41
1333,0,5,4,1,2,0,0,1,1,1,1,1,0,0,1,3,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,3,0,1,0,0,0,5,0,1,0,0,0,1,1,44
1334,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,3,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,24
1335,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,2,0,0,1,3,1,1,1,0,0,0,1,0,0,0,0,0,2,2,4,1,1,2,2,0,5,0,1,0,0,1,1,0,0,1,45
1336,0,4,0,1,1,1,1,0,0,0,2,0,0,0,2,2,0,0,1,2,1,0,1,1,0,1,0,0,1,0,1,0,1,2,2,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,35
1337,1,0,1,1,1,0,1,0,0,0,2,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,4,4,0,6,0,0,2,2,0,1,0,0,0,0,0,2,0,1,39
1338,1,3,2,2,4,0,1,0,0,3,3,1,0,0,4,4,0,1,3,3,1,0,3,0,0,0,1,0,0,0,2,0,2,3,2,1,4,1,5,5,1,1,3,0,1,1,0,1,0,0,73
1339,0,1,2,2,7,1,0,0,0,6,5,1,1,0,2,11,6,1,8,6,1,1,2,0,0,0,0,0,1,0,3,0,1,3,1,3,4,0,4,8,5,1,1,2,0,1,0,2,3,0,107
1340,1,2,6,0,6,1,2,0,0,2,3,3,1,2,5,4,0,3,2,6,0,0,1,0,1,4,0,0,0,0,1,2,4,2,1,2,5,1,2,3,0,2,3,0,0,0,0,0,0,3,86
1341,0,2,1,1,6,0,1,1,1,1,6,0,0,0,3,4,5,1,8,4,1,0,4,1,1,0,0,1,0,2,0,1,0,1,2,1,1,2,9,0,2,1,2,0,1,0,1,1,2,1,83
1342,0,6,1,0,4,0,1,0,0,2,3,0,0,0,3,4,4,0,4,4,0,2,6,0,0,0,0,0,0,0,1,1,4,4,3,2,1,2,5,4,4,0,4,0,2,1,0,0,0,2,84
1343,1,5,4,2,3,1,1,1,1,2,4,2,0,0,3,2,5,0,4,2,0,0,4,1,1,0,0,0,1,0,1,0,5,1,5,5,2,0,1,7,4,0,3,0,1,0,0,1,0,0,86
1344,2,1,5,1,1,0,1,0,1,5,0,1,0,0,1,0,2,0,6,3,0,0,5,0,2,0,1,2,3,2,0,2,2,7,6,4,1,0,3,4,2,0,8,0,1,0,0,0,3,1,89
1345,1,1,7,1,4,1,1,2,1,2,4,1,1,1,5,6,2,0,5,4,0,0,6,0,2,3,2,0,0,0,0,0,2,2,4,1,4,0,2,6,6,1,3,0,1,0,0,0,0,0,95
1346,0,1,0,1,1,0,0,0,1,0,4,0,1,0,1,1,0,0,2,0,1,0,2,0,1,1,0,0,0,1,0,0,1,1,1,1,3,0,0,4,1,0,3,1,2,0,0,0,1,0,38
1347,0,2,0,2,0,0,1,1,0,1,5,0,0,0,2,1,3,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,37
1348,0,2,0,0,2,0,0,0,0,2,1,0,0,0,2,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,2,3,0,0,2,0,0,0,0,0,0,0,32
1349,0,0,3,1,1,0,0,0,1,1,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,4,1,2,0,3,4,1,0,2,0,1,0,1,0,0,0,38
1350,0,3,3,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,3,0,1,0,3,0,1,1,0,0,1,1,0,0,1,2,2,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,38
1351,0,2,1,0,1,0,0,0,0,1,2,0,0,0,3,1,3,1,0,4,1,2,2,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,1,4,1,0,2,0,1,0,1,1,0,1,43
1352,0,2,2,0,0,0,0,0,0,1,2,2,0,0,2,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,1,0,2,0,0,0,0,0,0,0,30
1353,2,3,0,0,3,0,1,1,0,4,1,1,0,0,1,0,2,0,0,2,1,0,1,0,0,1,0,0,0,0,2,0,3,1,1,1,1,0,0,2,4,0,3,0,0,0,1,0,0,0,43
1354,1,7,3,2,2,0,0,0,0,6,7,1,0,0,3,4,7,0,4,2,0,1,1,0,1,0,1,0,0,0,3,1,3,2,2,5,3,1,8,3,6,1,2,0,1,0,0,0,2,1,97
1355,1,3,4,1,1,3,1,0,0,4,3,0,0,0,3,1,6,4,4,3,3,0,1,1,1,0,1,0,0,1,0,0,5,6,5,4,3,1,3,3,3,0,3,0,0,0,0,0,1,0,87
1356,0,5,4,1,1,1,3,1,0,1,6,1,1,1,5,2,1,0,2,2,3,0,5,0,0,1,0,1,1,1,0,2,3,3,7,3,2,1,3,2,7,0,3,0,1,1,0,1,1,2,92
1357,0,2,5,0,3,1,1,2,0,3,6,0,0,1,4,5,2,0,6,4,1,0,2,0,0,2,3,0,0,0,0,0,0,1,2,1,3,0,5,4,2,0,4,0,2,2,0,1,0,1,81
1358,0,1,2,0,2,0,0,0,0,3,2,1,0,1,2,3,4,0,3,7,0,1,0,1,0,1,0,0,0,0,0,0,5,2,2,4,10,1,3,5,3,0,6,0,2,1,0,1,0,1,80
1359,1,4,1,0,4,0,1,3,0,6,4,1,0,0,1,5,4,0,0,4,1,4,7,0,2,0,0,1,0,1,1,1,0,3,3,1,2,0,4,4,2,2,8,3,0,0,1,1,0,0,91
1360,0,0,4,2,4,0,1,1,2,6,2,1,0,1,4,5,4,0,3,4,1,1,6,1,1,0,0,1,0,0,0,0,0,2,3,3,2,0,4,5,5,1,1,0,0,1,1,0,0,1,84
1361,0,0,3,0,6,2,1,0,0,3,3,0,0,1,5,5,5,0,0,2,0,0,6,0,0,0,1,0,0,1,0,0,3,3,2,2,3,1,7,5,1,0,3,1,0,1,1,2,0,0,79
1362,0,2,0,0,2,0,1,1,0,1,2,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,3,0,0,1,0,0,2,0,2,0,0,1,0,0,30
1363,0,2,0,1,4,1,1,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,2,0,1,0,2,0,0,0,1,0,0,0,31
1364,1,1,0,0,2,0,0,0,1,2,1,0,0,2,0,1,4,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,1,1,0,4,0,0,0,1,0,1,0,38
1365,0,2,0,0,2,1,0,0,0,0,4,0,1,1,3,0,2,0,2,0,0,1,1,0,2,0,0,0,0,0,1,2,0,1,2,1,2,0,0,1,2,1,1,0,0,1,1,0,0,0,38
1366,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,1,3,2,1,1,0,1,1,0,0,0,0,32
1367,1,2,0,1,1,0,0,0,2,3,0,2,0,0,2,1,2,0,1,2,1,0,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,0,0,37
1368,0,0,1,0,0,0,0,0,1,3,3,0,0,0,1,0,4,0,2,5,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,3,2,2,4,2,0,0,0,1,0,0,0,0,0,0,40
1369,0,1,2,1,1,0,0,0,0,0,1,0,0,0,3,3,4,0,1,4,0,1,2,0,0,0,0,0,1,1,0,0,3,1,3,0,0,0,1,3,1,1,1,0,2,0,2,0,0,1,45
1370,0,3,3,1,4,1,3,0,0,6,1,0,0,0,6,3,8,1,5,3,0,1,0,1,0,1,0,0,0,0,0,1,1,4,3,1,2,1,2,2,5,1,1,0,0,1,1,0,2,1,80
1371,1,2,5,1,5,0,0,0,0,0,5,1,0,2,2,3,8,1,5,8,1,1,2,0,1,0,0,0,0,1,0,1,4,0,1,1,2,0,3,3,3,1,6,0,3,0,0,1,0,1,85
1372,0,4,3,0,7,2,0,0,1,5,6,0,1,1,3,3,1,0,6,4,0,1,4,0,0,0,1,0,0,1,0,0,3,2,6,4,4,1,1,2,3,0,2,1,1,1,2,0,1,0,88
1373,0,3,3,2,6,0,1,0,0,3,6,0,1,0,2,5,2,0,5,6,0,0,5,0,0,1,2,1,0,0,2,0,4,6,1,6,2,0,2,2,5,0,3,0,1,1,0,1,0,1,91
1374,0,4,3,0,4,0,0,0,0,2,2,1,0,0,4,4,5,1,3,3,0,0,1,1,0,2,0,0,0,0,1,1,3,3,2,3,5,0,3,4,4,2,3,1,0,0,2,0,0,0,77
1375,2,2,3,1,5,0,2,2,0,2,2,1,1,0,3,2,2,0,0,3,0,1,4,1,0,0,1,0,0,1,0,4,1,5,2,3,2,1,3,3,5,0,2,1,1,1,2,0,1,1,79
1376,1,1,3,0,1,0,1,1,1,4,2,0,2,0,2,3,3,0,2,3,1,0,7,1,1,0,0,0,2,0,1,1,3,2,4,4,2,0,4,5,0,0,1,0,0,0,1,1,1,0,72
1377,0,3,9,0,1,0,1,1,2,3,1,1,0,2,7,6,8,0,1,4,1,2,1,1,3,0,1,0,0,1,0,1,1,4,1,4,6,2,4,3,1,1,4,1,2,0,0,1,0,1,97
1378,0,0,1,0,3,2,0,1,0,1,3,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,1,1,0,0,0,28
1379,0,0,0,1,3,0,0,1,1,0,2,0,1,0,1,1,0,0,0,1,1,1,1,0,2,0,0,0,1,0,0,0,2,1,3,1,2,0,0,0,1,0,1,1,1,0,3,0,0,0,34
1380,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,3,4,0,2,0,1,2,2,0,2,1,0,0,0,0,0,0,32
1381,1,3,2,0,0,1,0,0,2,0,4,1,1,1,1,1,0,1,1,5,0,1,2,0,1,1,0,0,0,0,0,0,1,2,2,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,43
1382,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,4,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0,24
1383,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,1,1,0,3,1,0,1,2,1,0,0,0,0,0,0,2,0,0,1,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,28
1384,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0,1,0,2,32
1385,1,1,0,0,0,0,0,1,0,3,2,0,0,0,1,0,3,0,3,1,0,0,3,1,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,0,3,0,2,0,0,0,1,0,0,0,34
1386,0,1,4,0,5,1,0,0,0,3,8,1,0,0,3,3,4,2,0,4,0,0,5,1,1,0,0,1,1,0,0,1,2,2,6,1,2,2,3,2,1,1,1,0,2,0,0,2,0,0,76
1387,1,7,2,2,3,0,2,0,1,1,5,1,0,1,5,2,2,1,3,4,1,1,2,0,0,1,0,1,1,1,1,0,2,3,5,3,7,1,4,1,5,1,4,0,1,0,2,1,1,0,93
1388,1,2,5,3,4,1,1,1,0,6,1,0,0,1,3,3,2,1,5,7,0,1,4,0,0,1,3,0,0,0,1,0,5,2,8,4,1,0,1,4,7,0,2,2,2,0,0,1,0,0,96
1389,0,3,5,0,5,0,2,1,0,2,3,0,2,1,4,5,2,0,4,3,0,0,2,0,0,0,2,0,0,0,0,0,3,4,3,2,8,2,3,4,3,1,4,1,0,0,1,0,2,0,87
