RAO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total_request
654,1,6,3,16,17,0,2,0,0,0,1,2,0,0,1,2,2,1,1,0,1,0,1,3,0,2,6,5,1,4,3,2,0,0,1,1,2,1,2,0,1,1,0,4,2,2,0,2,0,2,104
655,0,28,1,24,21,0,2,2,1,0,0,1,2,0,1,0,2,0,1,2,0,0,0,0,1,1,4,3,8,5,2,1,1,0,2,1,1,1,2,0,1,0,3,2,4,1,0,1,1,1,135
656,5,7,2,7,11,1,2,4,0,2,3,2,2,2,1,2,3,3,3,0,7,3,2,1,2,1,3,5,2,6,3,2,1,2,1,3,0,3,2,0,3,0,0,3,0,2,5,3,2,4,133
657,6,9,5,9,7,0,4,0,5,2,2,1,4,1,2,2,3,2,1,3,3,4,2,1,3,3,4,3,4,5,1,2,1,1,4,0,0,3,2,2,5,0,0,1,4,3,2,2,0,2,135
658,2,18,7,22,26,1,3,0,4,1,4,3,1,0,4,2,2,1,2,0,1,1,1,3,0,1,11,10,4,6,3,2,1,1,1,2,6,1,3,0,1,1,1,6,3,3,1,4,0,3,184
659,2,39,2,25,31,0,6,2,1,3,1,2,2,1,2,0,2,1,1,2,2,1,1,0,3,4,4,7,6,9,5,2,1,0,3,1,1,2,3,1,2,0,3,2,5,1,2,1,1,2,200
660,7,10,3,8,11,1,0,1,1,3,2,1,1,2,1,1,0,0,2,0,2,1,0,0,0,5,4,3,3,3,1,1,2,0,0,0,1,1,0,1,2,1,0,2,0,0,1,1,0,1,91
661,2,7,4,7,17,4,0,1,4,2,0,1,1,1,2,0,1,0,1,0,0,0,0,3,1,0,3,0,2,4,1,2,0,2,0,0,1,2,3,0,0,1,2,0,0,1,2,1,0,1,87
662,4,10,4,21,14,1,0,1,0,2,0,1,0,0,0,0,0,2,3,1,0,1,0,1,3,1,0,3,2,2,1,0,0,1,4,2,1,1,1,1,3,0,2,0,0,0,2,2,2,1,101
663,1,27,3,21,25,0,2,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,3,1,1,7,2,3,1,2,1,1,3,2,1,1,2,0,1,0,1,0,0,2,3,1,1,1,2,1,130
664,7,13,6,12,8,2,0,1,2,5,2,2,1,2,1,1,1,1,5,2,2,1,3,3,2,6,6,5,6,1,2,2,2,0,1,0,1,2,0,1,2,2,0,3,0,2,4,1,0,2,136
665,2,11,5,7,13,4,2,1,5,3,1,1,1,1,1,2,2,1,1,2,0,2,1,5,1,3,5,4,7,6,2,4,0,3,0,1,2,3,3,1,2,1,3,1,1,1,3,1,1,2,135
666,3,8,6,22,11,2,1,1,0,2,0,2,1,1,0,0,1,4,7,1,0,2,0,1,4,5,0,3,4,4,2,0,2,3,5,3,3,1,2,2,6,0,3,0,2,3,2,3,2,3,143
667,4,23,6,18,20,0,5,1,1,0,0,0,1,2,5,2,2,2,1,0,1,0,3,1,2,4,4,9,4,1,2,1,5,3,1,2,3,3,3,1,1,1,1,3,3,2,3,2,3,2,167
668,2,8,3,2,6,3,1,1,2,1,1,0,0,1,2,1,1,0,2,1,2,2,1,1,0,1,4,1,1,4,2,0,1,3,1,1,0,0,1,0,0,0,2,0,1,1,0,1,1,2,72
669,1,10,6,2,7,0,0,1,1,0,1,1,2,1,1,0,2,0,0,0,1,2,0,0,1,4,3,1,1,1,1,0,0,1,1,1,0,0,0,2,1,1,0,2,3,0,2,1,1,0,67
670,4,14,2,21,5,1,1,0,0,2,1,2,2,1,0,2,0,0,2,1,2,1,1,0,2,5,3,3,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,0,0,99
671,2,23,1,17,24,2,4,2,0,2,0,1,0,0,0,1,1,1,1,3,0,1,1,0,0,0,2,2,1,1,0,0,0,2,2,1,1,0,1,0,0,2,2,0,1,1,0,2,0,1,109
672,3,8,2,3,9,4,1,1,2,3,1,2,1,1,4,3,1,2,2,1,3,3,2,2,2,6,3,3,2,7,3,0,1,4,2,1,0,0,1,2,1,0,2,0,2,5,1,1,1,2,116
673,1,13,6,5,14,0,0,1,1,1,1,1,3,3,2,1,2,0,2,1,1,2,0,0,2,5,4,3,2,1,2,1,1,1,2,2,1,0,2,3,1,4,0,2,3,0,3,1,1,1,109
674,3,24,11,27,13,1,3,0,0,4,1,4,3,1,0,3,3,1,2,1,3,1,1,3,2,7,8,3,2,3,0,1,1,0,1,3,1,2,1,1,1,2,3,3,2,1,4,2,0,1,168
675,5,25,3,19,28,2,9,5,0,4,0,1,1,1,1,2,2,3,3,5,1,1,1,1,1,7,4,5,9,4,2,0,1,4,4,4,4,1,2,0,1,4,2,2,3,1,1,2,2,3,196
676,2,10,1,8,13,1,1,2,2,1,3,2,1,1,2,0,1,1,0,1,0,0,1,0,1,3,1,1,5,3,1,1,0,0,1,2,1,1,0,2,1,1,0,1,1,2,2,0,1,1,87
677,2,10,5,9,9,1,2,1,1,0,3,1,0,0,1,3,1,0,0,1,0,1,2,1,0,4,3,1,0,3,2,0,1,1,0,3,1,0,0,3,1,2,0,2,1,2,1,1,0,1,87
678,6,20,1,17,15,1,1,0,2,0,2,0,1,1,1,3,2,1,1,0,0,1,2,0,0,2,1,4,0,4,0,2,2,1,0,2,1,3,2,2,0,1,2,1,2,1,3,3,3,1,121
679,2,20,5,19,32,0,0,1,0,2,1,1,0,1,0,0,0,0,2,0,2,0,1,2,1,4,2,3,1,5,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4,1,119
680,3,13,3,13,15,2,1,5,2,1,3,4,1,2,2,2,3,2,1,1,0,0,1,0,2,1,2,4,3,2,2,3,0,0,1,4,3,2,0,3,2,3,0,2,2,2,3,2,2,2,132
681,1,10,4,10,11,1,2,1,2,1,4,1,0,1,1,4,1,0,0,2,1,2,2,1,1,6,4,1,5,2,3,2,1,1,1,3,2,2,2,4,1,3,1,3,3,3,1,2,0,2,122
682,4,18,6,13,12,1,2,0,2,2,1,2,2,2,2,4,4,1,1,1,2,2,3,2,0,4,1,5,0,6,0,5,3,1,1,4,1,3,4,2,2,1,2,2,2,2,2,6,4,1,153
683,3,16,5,16,23,1,0,1,2,4,4,1,0,1,2,1,1,1,3,0,2,0,1,3,2,10,8,3,4,5,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,3,2,1,5,2,150
684,1,4,4,7,10,1,1,1,1,2,0,0,0,4,2,2,1,1,0,0,1,0,0,2,2,6,2,5,0,3,2,0,2,0,1,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,77
685,2,5,2,6,4,3,1,1,1,0,1,1,2,0,3,0,0,1,0,0,0,3,1,0,0,2,1,1,2,3,1,1,0,2,1,1,2,1,2,1,2,0,0,2,0,0,0,1,1,0,64
686,1,15,2,17,11,1,0,1,3,1,1,0,2,0,2,0,0,1,0,1,0,0,0,2,0,2,1,1,2,2,1,0,1,1,1,1,1,1,0,1,2,0,3,1,1,3,1,0,3,1,92
687,0,24,1,14,23,1,0,0,1,0,1,0,0,0,2,0,2,1,2,1,2,2,2,0,0,1,3,1,4,3,0,2,0,2,1,1,2,1,0,0,1,0,2,0,0,1,0,1,1,1,107
688,4,4,6,8,10,3,1,1,2,5,2,0,0,4,3,2,1,1,1,0,2,0,1,3,4,5,3,8,2,4,2,0,3,0,3,4,1,0,1,2,3,1,1,0,1,2,0,2,1,1,118
689,4,3,5,10,6,4,1,1,1,0,2,1,2,1,3,0,0,1,1,1,0,4,2,0,1,3,5,2,2,6,3,1,1,2,2,2,3,1,2,3,2,2,1,4,0,0,0,1,3,3,108
690,3,23,3,24,21,1,1,3,3,1,1,0,3,0,3,2,0,1,0,2,1,1,1,3,0,5,4,5,4,3,1,0,1,1,1,2,3,2,0,2,2,0,3,2,2,4,2,0,3,2,155
691,1,25,8,19,30,2,2,0,4,1,0,0,0,0,1,0,4,1,6,2,2,2,2,0,3,4,6,5,4,2,1,3,1,2,1,1,2,2,2,2,5,1,4,1,0,1,2,1,2,1,171
692,2,9,1,3,10,2,0,0,0,1,1,1,0,0,3,1,0,1,0,1,0,0,1,0,2,1,1,2,2,6,1,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,2,1,0,61
693,2,8,1,8,12,2,1,0,2,0,0,0,2,0,0,1,0,1,3,1,0,1,0,3,1,2,2,2,1,2,1,1,0,0,0,1,1,0,2,3,5,0,0,2,4,0,0,1,0,0,79
694,4,19,1,21,21,1,1,2,0,0,0,0,0,0,1,2,0,3,1,0,1,3,0,0,2,1,2,1,1,3,0,1,0,1,0,1,0,2,3,0,2,0,1,0,0,1,1,2,0,2,108
695,0,25,2,22,23,0,0,1,0,2,0,0,1,1,0,0,0,1,0,1,0,1,2,2,0,3,3,1,6,3,1,1,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,1,0,112
696,3,10,2,10,9,2,1,2,1,2,2,3,0,0,3,2,2,2,1,2,1,0,2,0,6,5,5,4,4,7,1,1,0,2,0,1,0,4,3,0,1,0,3,0,0,2,2,4,1,0,118
697,1,17,3,15,11,3,1,0,2,0,0,0,2,0,0,1,0,2,3,2,1,2,2,4,2,1,3,3,1,1,2,2,0,3,2,1,1,1,2,4,6,1,1,3,5,1,1,1,1,0,121
698,4,6,1,16,11,2,1,4,1,1,3,0,0,0,1,2,3,4,1,0,1,4,1,0,2,3,5,1,3,2,0,1,2,1,1,1,0,2,3,0,2,0,2,0,1,2,1,3,0,2,107
699,0,18,1,15,24,1,0,2,1,4,0,0,3,1,0,0,1,2,0,3,1,1,3,4,1,11,8,0,7,4,1,2,2,1,3,0,1,2,1,1,1,0,0,0,0,0,1,2,0,1,135
700,3,8,1,9,6,0,1,0,2,0,3,0,2,0,0,1,3,0,0,0,3,0,1,1,0,1,2,3,3,3,1,1,1,1,0,0,0,1,1,1,0,2,0,2,2,2,0,1,0,2,74
701,1,5,1,6,7,2,1,0,0,0,0,1,0,1,1,0,1,1,1,3,2,0,1,2,0,3,1,2,2,2,0,0,0,1,3,1,0,2,1,2,1,0,1,0,0,1,2,2,1,0,65
702,1,8,1,18,13,1,2,1,2,1,1,1,2,2,0,1,0,0,0,1,0,0,0,2,0,0,3,0,1,4,0,1,1,1,0,0,0,1,3,0,0,0,0,1,0,1,1,2,0,3,81
703,2,18,1,13,18,0,1,1,1,3,1,1,0,1,0,0,2,0,0,2,0,3,1,0,0,3,0,3,0,3,1,3,0,3,1,0,2,1,0,1,1,2,1,1,1,1,2,1,1,0,101
704,4,8,2,6,4,0,2,1,3,1,5,0,2,0,1,3,3,0,0,0,3,0,1,1,1,2,2,5,2,0,1,2,1,1,0,1,0,1,2,1,0,2,0,4,2,5,0,3,1,4,93
705,4,6,4,5,5,3,1,3,0,0,3,1,0,2,1,0,1,1,2,3,3,0,1,2,2,5,2,2,0,3,1,0,0,4,5,5,0,5,2,2,1,0,1,1,1,2,3,2,1,1,102
706,3,24,2,18,17,1,2,1,4,3,2,1,2,3,0,3,1,0,0,2,1,0,0,3,2,5,3,3,4,7,2,1,1,2,0,1,0,2,4,1,1,1,2,1,2,1,2,2,1,5,149
707,2,20,6,17,27,0,1,1,2,3,1,3,0,2,1,0,2,1,0,4,0,4,1,1,1,6,2,5,9,7,2,3,1,3,1,2,2,1,0,2,1,2,2,2,1,2,2,1,2,1,162
708,4,11,5,9,11,0,3,1,3,0,2,3,0,1,1,1,1,0,0,2,0,1,1,0,1,2,2,1,0,5,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,77
709,2,11,1,12,8,0,1,0,0,0,2,2,0,0,1,1,2,0,1,0,2,0,1,0,2,4,2,0,3,1,1,0,0,2,1,0,4,0,4,0,0,0,1,0,0,1,0,0,0,0,73
710,0,13,1,9,10,0,1,2,0,0,1,0,0,0,2,0,2,1,0,3,3,0,0,1,0,1,2,1,2,2,2,0,0,1,1,1,0,2,0,1,1,0,0,2,0,0,2,0,1,0,71
711,2,24,0,18,17,0,0,0,0,1,1,0,2,2,0,0,1,1,0,1,2,0,0,1,0,1,1,1,3,0,0,1,0,3,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,90
712,4,12,4,9,13,0,3,1,4,0,4,6,1,1,1,2,1,1,3,4,0,1,2,0,2,1,4,2,1,5,0,2,0,1,0,2,1,1,3,3,1,1,0,2,1,1,0,0,0,2,113
713,4,11,1,6,15,0,1,1,0,1,2,2,0,0,1,1,2,0,2,0,2,1,1,1,2,4,1,1,3,1,1,0,0,4,1,1,5,0,4,2,1,0,2,0,2,1,0,0,2,0,93
714,4,11,0,7,5,0,1,3,0,0,1,0,3,1,2,0,2,1,0,3,3,0,0,2,0,3,2,4,2,2,3,1,0,1,2,3,0,2,3,1,2,1,1,3,1,2,1,2,1,0,92
715,2,20,1,15,15,1,0,3,0,1,4,0,3,4,0,0,2,1,0,1,4,1,1,2,0,3,2,1,2,4,0,2,0,3,2,0,0,0,2,0,1,0,2,3,3,1,2,1,2,1,118
716,2,3,0,4,8,0,0,1,1,0,1,1,1,1,1,0,1,1,0,2,0,0,1,0,2,1,2,2,0,2,2,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,0,49
717,0,6,4,6,6,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,1,1,1,1,1,1,0,0,1,1,1,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,4,1,49
718,4,11,1,4,5,0,0,1,1,2,0,1,0,1,3,0,3,0,1,2,1,0,0,0,1,0,1,3,3,1,1,1,1,2,0,0,1,1,0,2,0,1,1,0,2,0,1,1,2,0,67
719,1,17,3,13,14,1,1,0,0,2,0,0,0,1,2,2,2,0,0,0,1,2,0,0,0,2,0,2,3,0,2,1,0,0,1,2,0,0,1,2,1,2,3,2,1,1,0,1,0,0,89
720,2,2,5,5,3,0,2,2,2,0,3,2,1,1,1,0,3,1,0,3,2,0,2,2,2,1,3,5,3,2,2,1,2,2,1,2,0,1,2,2,0,2,1,0,0,0,3,1,1,1,84
721,0,5,5,8,2,0,0,0,1,0,1,3,0,1,0,1,0,0,4,0,1,1,2,1,1,2,2,0,2,4,3,2,0,1,0,2,4,2,0,1,0,1,1,1,1,1,1,0,4,1,73
722,5,13,3,10,16,0,1,1,1,2,1,2,0,2,3,0,3,1,1,2,2,2,1,1,2,5,3,6,3,1,3,3,1,2,0,0,1,2,2,2,0,1,3,0,2,1,1,1,2,0,120
723,4,23,7,18,22,2,1,1,0,3,2,1,0,1,2,2,3,0,0,0,3,3,0,0,1,3,1,5,4,4,2,2,2,1,2,2,2,0,2,2,1,2,5,2,1,2,2,1,0,1,150
724,0,6,2,7,19,1,1,0,0,2,0,1,2,0,0,0,0,1,3,3,0,1,1,0,0,4,0,2,2,5,0,0,0,0,0,1,0,0,2,0,1,1,0,4,1,1,1,1,0,0,76
725,1,4,3,4,10,0,2,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,1,1,4,1,2,2,1,1,2,0,0,0,0,0,1,0,2,1,0,1,1,0,2,1,0,0,2,58
726,2,7,2,5,15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,5,3,0,2,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,55
727,3,15,2,17,17,1,1,1,2,1,1,1,0,1,1,0,0,1,0,1,2,0,0,0,1,6,3,0,1,1,0,0,0,1,0,1,0,1,1,4,1,1,0,0,0,0,2,1,1,0,94
728,2,4,3,9,10,1,1,0,0,3,0,1,4,1,1,0,1,2,3,3,2,1,1,0,0,6,0,2,1,5,0,0,0,0,2,2,0,3,2,1,2,2,1,3,2,2,1,1,0,0,91
729,0,6,2,10,3,1,2,1,0,1,1,3,1,1,1,0,0,1,2,2,0,0,0,2,1,3,0,1,1,2,1,3,1,1,1,0,0,2,0,2,1,0,1,1,0,2,1,0,0,3,68
730,2,5,1,2,9,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,2,1,2,3,2,1,1,2,1,0,0,0,0,2,1,4,0,0,1,1,0,0,1,0,1,0,0,0,52
731,5,9,4,12,16,2,1,2,2,1,0,2,0,1,1,0,1,1,0,1,2,1,1,0,2,5,3,1,0,3,0,2,0,2,0,1,0,3,2,4,1,1,0,0,0,0,2,1,1,0,99
732,1,6,1,2,12,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,42
733,0,4,0,7,4,0,1,0,0,0,1,1,2,2,2,2,0,1,0,1,0,1,1,1,1,1,0,0,1,2,1,0,0,1,0,1,2,1,0,0,1,2,1,0,0,0,1,0,1,0,48
734,3,3,1,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,32
735,1,6,1,11,11,0,3,0,1,0,0,0,0,2,0,2,0,1,2,1,2,1,0,0,0,3,1,0,3,1,1,1,1,0,0,0,2,1,1,1,1,0,1,1,1,1,0,0,0,0,66
736,1,3,4,2,8,0,1,2,0,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,2,2,2,1,2,3,0,0,0,2,1,1,0,0,0,1,1,3,2,0,0,1,2,2,1,0,57
737,3,6,1,2,9,1,1,1,1,0,1,3,3,3,3,3,1,1,0,1,0,1,1,2,1,2,1,0,3,4,3,1,0,2,0,1,2,1,0,0,1,4,1,0,0,0,1,2,1,1,80
738,3,8,1,10,17,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,2,1,3,2,3,3,0,0,2,0,1,2,1,2,1,1,2,1,1,0,1,2,1,1,1,1,84
739,4,13,2,20,16,1,3,1,2,0,0,1,0,2,0,1,1,2,2,1,2,1,1,1,1,5,3,2,3,4,1,2,1,1,0,0,2,1,2,1,1,0,1,1,1,2,2,1,1,1,117
740,1,9,2,2,9,0,1,0,0,1,0,0,1,1,0,4,1,0,0,0,1,0,0,2,0,3,4,3,5,3,2,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,63
741,1,4,3,4,13,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,5,3,1,4,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,53
742,1,6,1,8,12,0,2,2,0,0,0,2,0,1,0,1,0,0,1,2,0,0,0,1,0,2,4,2,2,4,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,1,0,1,2,0,66
743,1,10,2,15,17,0,0,0,0,0,0,1,0,0,1,1,2,3,3,0,1,2,0,0,2,3,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75
744,1,9,3,8,12,0,2,0,2,1,1,1,1,1,1,4,2,0,1,3,2,0,0,2,0,2,5,2,6,1,2,1,1,2,2,1,1,1,0,0,2,0,3,2,2,1,0,0,1,2,97
745,1,11,4,8,6,0,0,0,1,0,1,0,0,0,1,1,1,2,1,0,1,0,2,1,0,3,4,4,2,5,1,0,1,2,0,2,1,1,1,0,1,1,0,1,2,0,1,0,1,1,77
746,1,1,2,3,8,0,2,2,1,0,1,3,1,2,0,2,0,1,1,2,2,0,1,2,0,0,1,2,3,1,1,0,0,0,1,0,3,1,2,0,4,0,2,0,1,2,2,1,2,1,68
747,1,4,3,9,13,0,0,1,0,0,0,2,1,1,0,2,3,4,3,0,1,2,1,0,2,3,1,1,4,2,0,1,0,0,0,2,0,1,0,0,2,1,1,1,2,0,1,0,2,0,78
748,1,6,0,2,4,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,3,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34
749,1,3,1,0,4,1,1,2,0,0,0,1,0,1,0,0,1,2,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,30
750,3,9,2,0,3,0,2,0,1,2,0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,1,1,3,1,3,3,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,47
751,0,5,2,3,12,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,0,4,3,2,0,1,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,1,0,52
752,3,7,1,1,7,0,1,0,0,3,2,1,0,0,0,0,0,2,1,1,0,1,0,1,1,3,1,3,5,2,0,1,1,2,0,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,59
753,2,7,3,4,3,1,2,4,0,1,0,5,0,1,0,0,1,3,0,0,0,0,3,0,1,1,1,0,3,1,0,0,1,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,3,0,58
754,5,9,6,7,12,0,2,0,1,3,0,0,0,1,1,2,1,0,1,0,0,1,1,0,2,3,2,6,1,4,3,0,0,2,1,2,1,0,0,2,2,0,0,1,2,0,1,2,0,0,90
755,1,6,1,8,24,1,0,1,0,3,2,0,2,0,0,1,0,1,0,0,1,0,1,2,0,3,5,1,4,3,2,2,1,0,2,0,1,0,0,1,1,0,1,2,1,1,1,0,1,2,90
756,1,7,1,6,9,1,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,0,3,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,50
757,0,10,2,7,6,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,2,0,4,2,2,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,53
758,0,6,0,9,14,0,0,0,1,0,0,2,1,0,1,0,0,1,0,1,0,1,2,0,1,5,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,0,58
759,2,3,4,10,21,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,56
760,3,6,1,5,3,2,0,0,0,0,0,3,1,1,4,0,1,1,0,1,2,0,1,0,1,5,1,4,1,4,3,0,1,0,2,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,64
761,0,10,6,7,6,1,1,1,0,0,0,0,0,0,1,1,1,2,1,0,2,3,0,2,1,4,1,1,3,3,0,1,1,1,0,1,1,0,3,0,1,0,1,1,0,1,1,1,3,0,75
762,3,3,1,4,5,0,0,1,1,0,0,2,1,0,1,0,0,2,0,1,0,2,2,0,1,3,1,2,1,1,1,1,3,0,1,0,0,0,0,0,1,0,1,3,0,1,2,2,3,0,57
763,1,3,3,5,11,0,0,0,2,2,1,0,0,1,0,2,2,1,1,0,1,2,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,0,52
764,0,6,1,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,3,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,31
765,0,8,0,3,8,1,1,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,2,0,1,2,1,0,1,0,0,1,0,0,1,0,44
766,0,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20
767,0,4,2,1,5,0,0,0,0,1,1,0,0,0,1,0,1,1,3,1,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,34
768,2,5,2,0,2,0,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,4,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,1,0,0,1,1,2,0,0,0,0,1,1,2,39
769,2,6,2,4,4,1,2,0,0,0,0,0,1,2,2,3,2,1,0,0,0,1,0,4,1,3,3,1,3,0,2,1,1,2,0,1,2,0,1,2,1,1,1,0,0,2,2,1,2,0,70
770,1,13,2,6,17,1,2,0,1,0,3,2,0,1,2,2,0,0,1,1,0,0,0,2,0,3,2,1,2,4,2,1,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,79
771,1,9,2,5,14,0,0,0,1,3,1,2,1,0,0,0,2,1,3,1,3,0,0,0,1,4,1,2,2,1,2,0,1,0,0,0,0,0,3,0,1,1,2,0,0,2,1,1,0,1,75
772,1,5,1,7,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,2,2,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,3,0,2,0,0,45
773,0,8,1,11,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,53
774,2,14,2,7,8,0,1,2,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,55
775,0,9,0,7,5,0,2,0,1,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,44
776,2,7,3,5,8,0,0,1,0,0,0,2,0,1,1,2,0,2,0,1,0,0,1,1,2,0,2,0,2,3,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,3,1,2,1,1,61
777,1,4,1,5,14,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,1,0,1,1,0,0,2,2,1,2,2,0,1,0,0,0,0,0,1,0,0,1,1,2,1,2,0,56
778,2,5,3,6,4,0,1,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,0,0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,1,3,2,1,53
779,1,3,1,1,1,1,2,0,1,0,0,1,0,1,0,1,1,0,2,0,1,0,3,1,0,1,2,1,3,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,37
780,0,0,1,0,7,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,24
781,0,1,2,1,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,1,1,0,0,26
782,2,3,0,0,5,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,29
783,0,2,0,1,3,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,22
784,0,2,0,4,5,1,0,0,2,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,1,2,0,1,3,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,40
785,0,3,3,2,4,0,1,0,0,2,1,0,1,1,0,1,0,1,0,3,0,0,0,1,1,0,2,1,0,1,0,3,0,1,0,0,1,0,1,0,4,0,1,0,0,0,1,1,2,2,46
786,2,3,2,5,10,0,1,0,2,0,1,0,1,0,0,2,1,1,2,0,2,0,0,0,0,7,5,2,0,2,1,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,2,0,0,1,63
