MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
2618,38,362,362,1,373,373,373,1,38,0,Success,2
2619,7,280,280,1,289,289,289,1,7,0,Success,1
2620,5,243,243,1,250,250,250,1,5,0,Success,2
2621,34,562,562,1,574,574,574,1,34,0,Success,1
2622,46,515,515,1,526,526,526,1,46,2,Success,9
2623,38,269,273,2,287,287,287,1,38,0,Success,0
2624,38,641,641,1,655,655,655,1,38,0,Success,0
2625,31,445,449,2,462,462,462,1,31,0,Success,1
2626,18,649,649,1,657,657,657,1,18,0,Success,1
2627,28,885,889,2,903,903,903,1,28,0,Success,0
2628,15,279,283,2,288,288,288,1,15,0,Success,0
2629,27,471,475,2,483,483,483,1,27,0,Success,4
2630,5,454,458,2,465,465,465,1,5,0,Success,1
2631,29,209,209,1,223,223,223,1,29,0,Success,0
2632,10,325,329,2,338,338,338,1,10,0,Success,2
2633,46,319,323,2,333,333,333,1,46,0,Success,2
2634,41,138,138,1,151,151,151,1,41,0,Success,0
2635,38,663,667,2,678,678,678,1,38,0,Success,1
2636,7,593,593,1,601,601,601,1,7,0,Success,1
2637,22,565,569,2,580,580,580,1,22,0,Success,4
2638,10,559,563,2,570,570,570,1,10,0,Success,2
2639,26,566,570,2,583,583,583,1,26,1,Success,4
2640,31,453,457,2,469,469,469,1,31,0,Success,2
2641,4,673,673,1,680,680,680,1,4,0,Success,0
2642,26,473,473,1,485,485,485,1,26,0,Success,2
2643,28,222,226,2,236,236,236,1,28,0,Success,3
2644,6,612,616,2,625,625,625,1,6,0,Success,1
2645,32,773,777,2,791,791,791,1,32,0,Success,0
2646,31,804,808,2,823,823,823,1,31,0,Success,0
2647,24,454,458,2,464,464,464,1,24,0,Success,0
2648,30,623,627,2,635,635,635,1,30,0,Success,4
2649,30,570,570,1,580,580,580,1,30,0,Success,3
2650,18,448,448,1,456,456,456,1,18,0,Success,0
2651,28,370,370,1,379,379,379,1,28,0,Success,4
2652,24,350,354,2,362,362,362,1,24,0,Success,2
2653,29,450,450,1,462,462,462,1,29,0,Success,1
2654,25,489,489,1,497,497,497,1,25,0,Success,1
2655,27,810,810,1,823,823,823,1,27,0,Success,0
2656,4,510,514,2,522,522,522,1,4,0,Success,2
2657,23,392,392,1,400,400,400,1,23,0,Success,0
2658,38,115,115,1,126,126,126,1,38,0,Success,1
2659,28,90,90,1,103,103,103,1,28,0,Success,0
2660,34,260,264,2,278,278,278,1,34,0,Success,1
2661,26,515,515,1,523,523,523,1,26,0,Success,4
2662,40,327,331,2,341,341,341,1,40,0,Success,2
2663,23,160,160,1,168,168,168,1,23,0,Success,0
2664,22,446,450,2,457,457,457,1,22,0,Success,1
2665,9,451,451,1,458,458,458,1,9,0,Success,2
2666,4,375,379,2,387,387,387,1,4,1,Success,7
2667,43,509,513,2,526,526,526,1,43,0,Success,1
2668,31,511,515,2,525,525,525,1,31,0,Success,2
2669,14,203,203,1,211,211,211,1,14,0,Success,3
2670,7,386,386,1,394,394,394,1,7,0,Success,2
2671,38,379,379,1,391,391,391,1,38,0,Success,0
2672,47,581,585,2,598,598,598,1,47,0,Success,1
2673,23,432,432,1,440,440,440,1,23,0,Success,0
2674,2,445,449,2,456,456,456,1,2,0,Success,0
2675,24,599,603,2,609,609,609,1,24,0,Success,1
2676,41,439,443,2,451,451,451,1,41,0,Success,4
2677,14,458,458,1,464,464,464,1,14,0,Success,0
2678,42,133,137,2,151,151,151,1,42,0,Success,0
2679,36,818,818,1,831,831,831,1,36,0,Success,0
2680,21,397,401,2,411,411,411,1,21,0,Success,3
2681,14,500,504,2,512,512,512,1,14,0,Success,0
2682,30,193,193,1,204,204,204,1,30,0,Success,3
2683,20,494,498,2,504,504,504,1,20,0,Success,0
2684,13,612,616,2,624,624,624,1,13,0,Success,0
2685,30,668,672,2,687,687,687,1,30,0,Success,0
2686,21,508,512,2,520,520,520,1,21,0,Success,0
2687,26,342,346,2,354,354,354,1,26,0,Success,5
2688,48,341,345,2,358,358,358,1,48,0,Success,1
2689,31,187,187,1,199,199,199,1,31,0,Success,0
2690,40,689,689,1,703,703,703,1,40,0,Success,0
2691,47,541,545,2,558,558,558,1,47,0,Success,1
2692,3,222,226,2,233,233,233,1,3,0,Success,1
2693,3,461,465,2,476,476,476,1,3,0,Success,4
2694,1,373,377,2,386,386,386,1,1,0,Success,2
2695,28,454,458,2,469,469,469,1,28,0,Success,2
2696,13,282,282,1,288,288,288,1,13,0,Success,0
2697,5,264,264,1,273,273,273,1,5,0,Success,1
2698,29,555,555,1,565,565,565,1,29,0,Success,2
2699,49,319,323,2,334,334,334,1,49,0,Success,1
2700,29,507,507,1,514,514,514,1,29,0,Success,5
2701,40,201,201,1,214,214,214,1,40,0,Success,1
2702,45,737,737,1,751,751,751,1,45,0,Success,0
2703,11,674,674,1,681,681,681,1,11,0,Success,1
2704,24,233,233,1,241,241,241,1,24,0,Success,1
2705,49,544,544,1,558,558,558,1,49,0,Success,1
2706,8,613,617,2,625,625,625,1,8,0,Success,1
2707,31,164,168,2,183,183,183,1,31,0,Success,0
2708,5,585,585,1,594,594,594,1,5,0,Success,2
2709,36,617,617,1,631,631,631,1,36,0,Success,0
2710,25,52,56,2,64,64,64,1,25,0,Success,0
2711,8,674,674,1,680,680,680,1,8,0,Success,0
2712,27,586,586,1,598,598,598,1,27,0,Success,1
2713,7,443,443,1,451,451,451,1,7,0,Success,3
2714,42,585,585,1,598,598,598,1,42,0,Success,1
2715,2,578,578,1,587,587,587,1,2,0,Success,3
2716,14,383,387,2,393,393,393,1,14,0,Success,1
2717,50,483,483,1,493,493,493,1,50,0,Success,2
2718,47,442,442,1,453,453,453,1,47,0,Success,2
2719,11,294,298,2,304,304,304,1,11,0,Success,0
2720,27,226,226,1,236,236,236,1,27,0,Success,3
2721,17,659,659,1,665,665,665,1,17,0,Success,1
2722,2,461,465,2,474,474,474,1,2,0,Success,2
2723,29,364,368,2,383,383,383,1,29,0,Success,0
2724,35,475,475,1,485,485,485,1,35,0,Success,2
2725,30,620,624,2,638,638,638,1,30,0,Success,1
2726,34,384,384,1,399,399,399,1,34,0,Success,0
2727,40,250,250,1,261,261,261,1,40,0,Success,2
2728,4,807,811,2,816,816,816,1,4,0,Success,0
2729,5,399,403,2,410,410,410,1,5,0,Success,2
2730,22,438,442,2,448,448,448,1,22,0,Success,0
2731,30,492,496,2,511,511,511,1,30,0,Success,0
2732,31,355,355,1,363,363,363,1,31,0,Success,4
2733,27,322,322,1,334,334,334,1,27,0,Success,1
2734,24,824,824,1,832,832,832,1,24,0,Success,0
2735,49,458,458,1,470,470,470,1,49,0,Success,1
2736,19,674,674,1,680,680,680,1,19,0,Success,0
2737,4,675,675,1,684,684,684,1,4,0,Success,4
2738,17,484,488,2,496,496,496,1,17,0,Success,0
2739,17,500,504,2,512,512,512,1,17,0,Success,0
2740,27,401,401,1,414,414,414,1,27,0,Success,1
2741,30,441,441,1,454,454,454,1,30,0,Success,1
2742,2,625,625,1,632,632,632,1,2,0,Success,0
2743,18,513,513,1,521,521,521,1,18,0,Success,1
2744,13,186,186,1,192,192,192,1,13,0,Success,0
2745,8,244,248,2,256,256,256,1,8,0,Success,0
2746,26,568,568,1,583,583,583,1,26,0,Success,0
2747,13,583,587,2,594,594,594,1,13,0,Success,2
2748,44,391,395,2,403,403,403,1,44,0,Success,4
2749,5,758,762,2,768,768,768,1,5,0,Success,0
2750,33,574,578,2,591,591,591,1,33,0,Success,0
2751,14,350,354,2,362,362,362,1,14,0,Success,2
2752,44,363,363,1,374,374,374,1,44,0,Success,1
2753,23,261,265,2,274,274,274,1,23,0,Success,2
2754,1,319,323,2,330,330,330,1,1,0,Success,2
2755,26,349,353,2,367,367,367,1,26,0,Success,0
2756,3,537,537,1,545,545,545,1,3,0,Success,1
2757,35,398,402,2,414,414,414,1,35,0,Success,1
2758,32,539,539,1,550,550,550,1,32,0,Success,1
2759,4,157,161,2,169,169,169,1,4,0,Success,1
2760,46,434,434,1,444,444,444,1,46,0,Success,3
2761,30,430,434,2,447,447,447,1,30,2,Success,8
2762,3,412,416,2,424,424,424,1,3,0,Success,0
2763,27,569,569,1,581,581,581,1,27,0,Success,2
2764,25,630,634,2,640,640,640,1,25,0,Success,0
2765,12,488,488,1,497,497,497,1,12,0,Success,1
2766,12,736,736,1,744,744,744,1,12,0,Success,0
2767,5,368,368,1,376,376,376,1,5,0,Success,0
2768,2,378,378,1,386,386,386,1,2,0,Success,2
2769,29,333,337,2,349,349,349,1,29,0,Success,2
2770,43,344,344,1,359,359,359,1,43,0,Success,0
2771,16,457,457,1,464,464,464,1,16,0,Success,0
2772,21,641,641,1,648,648,648,1,21,0,Success,0
2773,27,608,608,1,623,623,623,1,27,0,Success,0
2774,14,339,339,1,344,344,344,1,14,0,Success,0
2775,43,334,338,2,351,351,351,1,43,0,Success,0
2776,38,423,427,2,436,436,436,1,38,0,Success,3
2777,47,222,226,2,238,238,238,1,47,0,Success,1
2778,6,367,371,2,376,376,376,1,6,0,Success,0
2779,19,582,586,2,592,592,592,1,19,0,Success,0
2780,50,558,562,2,573,573,573,1,50,0,Success,2
2781,6,457,457,1,464,464,464,1,6,0,Success,0
2782,26,530,530,1,543,543,543,1,26,0,Success,0
2783,34,765,769,2,783,783,783,1,34,0,Success,0
2784,16,381,385,2,392,392,392,1,16,0,Success,0
2785,27,266,266,1,277,277,277,1,27,0,Success,2
2786,39,482,482,1,494,494,494,1,39,0,Success,1
2787,38,257,257,1,271,271,271,1,38,0,Success,0
2788,50,198,202,2,215,215,215,1,50,0,Success,0
2789,35,561,561,1,573,573,573,1,35,0,Success,2
2790,3,396,400,2,408,408,408,1,3,0,Success,0
2791,26,163,163,1,173,173,173,1,26,0,Success,2
2792,48,457,457,1,471,471,471,1,48,0,Success,0
2793,39,402,402,1,415,415,415,1,39,0,Success,0
2794,41,476,480,2,495,495,495,1,41,0,Success,0
2795,48,664,664,1,679,679,679,1,48,0,Success,0
2796,38,580,584,2,599,599,599,1,38,0,Success,0
2797,17,402,402,1,412,412,412,1,17,0,Success,4
2798,41,160,160,1,175,175,175,1,41,0,Success,0
2799,11,802,802,1,808,808,808,1,11,0,Success,0
2800,28,82,82,1,95,95,95,1,28,0,Success,0
2801,27,234,234,1,245,245,245,1,27,0,Success,2
2802,20,518,522,2,531,531,531,1,20,0,Success,3
2803,49,696,696,1,710,710,710,1,49,0,Success,1
2804,27,704,704,1,719,719,719,1,27,0,Success,0
2805,24,320,320,1,328,328,328,1,24,0,Success,0
2806,4,755,755,1,762,762,762,1,4,0,Success,2
2807,23,423,427,2,433,433,433,1,23,0,Success,1
2808,15,324,328,2,336,336,336,1,15,0,Success,0
2809,19,791,795,2,800,800,800,1,19,0,Success,0
2810,42,320,320,1,335,335,335,1,42,0,Success,0
2811,30,172,176,2,191,191,191,1,30,0,Success,0
2812,41,573,577,2,589,589,589,1,41,0,Success,2
2813,23,419,419,1,424,424,424,1,23,0,Success,0
2814,3,383,387,2,397,397,397,1,3,0,Success,5
2815,39,154,154,1,167,167,167,1,39,0,Success,0
2816,4,478,482,2,493,493,493,1,4,0,Success,5
2817,29,154,154,1,165,165,165,1,29,0,Success,2
2818,42,385,385,1,399,399,399,1,42,0,Success,0
2819,29,454,458,2,471,471,471,1,29,0,Success,0
2820,41,655,659,2,670,670,670,1,41,0,Success,1
2821,23,450,450,1,459,459,459,1,23,0,Success,3
2822,33,424,424,1,439,439,439,1,33,0,Success,0
2823,22,515,515,1,521,521,521,1,22,0,Success,1
2824,26,646,650,2,661,661,661,1,26,0,Success,2
2825,26,307,307,1,319,319,319,1,26,2,Success,8
2826,20,279,283,2,289,289,289,1,20,0,Success,1
2827,3,357,361,2,370,370,370,1,3,0,Success,2
2828,29,337,337,1,348,348,348,1,29,0,Success,3
2829,4,436,440,2,448,448,448,1,4,0,Success,0
2830,19,314,314,1,323,323,323,1,19,0,Success,3
2831,15,493,497,2,505,505,505,1,15,0,Success,1
2832,30,195,195,1,202,202,202,1,30,0,Success,5
2833,22,409,409,1,417,417,417,1,22,0,Success,1
2834,18,505,505,1,514,514,514,1,18,0,Success,2
2835,20,855,859,2,864,864,864,1,20,0,Success,0
2836,38,168,168,1,181,181,181,1,38,0,Success,2
2837,35,674,674,1,687,687,687,1,35,0,Success,0
2838,45,164,168,2,183,183,183,1,45,0,Success,0
2839,26,445,449,2,463,463,463,1,26,1,Success,4
2840,3,551,555,2,562,562,562,1,3,0,Success,2
2841,24,240,240,1,248,248,248,1,24,0,Success,0
2842,42,389,393,2,405,405,405,1,42,0,Success,2
2843,34,158,162,2,175,175,175,1,34,0,Success,0
2844,33,392,392,1,407,407,407,1,33,0,Success,0
2845,23,262,266,2,273,273,273,1,23,1,Success,5
2846,29,581,585,2,599,599,599,1,29,0,Success,0
2847,2,276,280,2,288,288,288,1,2,0,Success,0
2848,4,361,361,1,370,370,370,1,4,0,Success,2
2849,37,579,579,1,590,590,590,1,37,0,Success,1
2850,14,607,611,2,616,616,616,1,14,0,Success,0
2851,29,355,355,1,363,363,363,1,29,0,Success,4
2852,11,575,579,2,588,588,588,1,11,0,Success,4
2853,24,117,121,2,128,128,128,1,24,0,Success,0
2854,3,470,474,2,484,484,484,1,3,0,Success,4
2855,31,187,187,1,198,198,198,1,31,0,Success,1
2856,1,285,289,2,298,298,298,1,1,0,Success,2
2857,5,609,609,1,617,617,617,1,5,0,Success,1
2858,19,649,649,1,656,656,656,1,19,0,Success,0
2859,37,527,531,2,543,543,543,1,37,0,Success,0
2860,20,244,248,2,256,256,256,1,20,0,Success,0
2861,2,47,51,2,57,57,57,1,2,0,Success,1
2862,42,374,378,2,388,388,388,1,42,0,Success,3
2863,28,330,330,1,342,342,342,1,28,0,Success,1
2864,15,183,187,2,192,192,192,1,15,0,Success,0
2865,29,323,323,1,333,333,333,1,29,0,Success,2
2866,35,441,441,1,454,454,454,1,35,0,Success,1
2867,33,274,274,1,287,287,287,1,33,0,Success,0
2868,17,279,283,2,291,291,291,1,17,0,Success,3
2869,27,164,168,2,183,183,183,1,27,0,Success,0
2870,50,528,528,1,542,542,542,1,50,0,Success,1
2871,23,393,393,1,401,401,401,1,23,0,Success,1
2872,43,233,233,1,245,245,245,1,43,0,Success,2
2873,19,855,859,2,864,864,864,1,19,0,Success,0
2874,3,113,113,1,121,121,121,1,3,0,Success,1
2875,20,349,353,2,360,360,360,1,20,0,Success,0
2876,49,264,264,1,279,279,279,1,49,0,Success,0
2877,41,431,435,2,445,445,445,1,41,0,Success,2
2878,5,414,418,2,425,425,425,1,5,0,Success,1
2879,31,539,539,1,549,549,549,1,31,0,Success,2
2880,43,228,232,2,247,247,247,1,43,0,Success,0
2881,21,354,354,1,362,362,362,1,21,0,Success,2
2882,45,298,298,1,310,310,310,1,45,0,Success,1
2883,16,461,465,2,472,472,472,1,16,0,Success,0
2884,28,72,72,1,87,87,87,1,28,0,Success,0
2885,30,553,553,1,565,565,565,1,30,0,Success,2
2886,43,271,275,2,284,284,284,1,43,0,Success,3
2887,19,173,177,2,184,184,184,1,19,0,Success,0
2888,44,394,394,1,404,404,404,1,44,0,Success,3
2889,40,728,728,1,743,743,743,1,40,0,Success,0
2890,10,401,401,1,409,409,409,1,10,0,Success,1
2891,4,464,464,1,472,472,472,1,4,0,Success,0
2892,35,431,435,2,444,444,444,1,35,0,Success,3
2893,46,395,395,1,405,405,405,1,46,0,Success,2
2894,14,756,760,2,769,769,769,1,14,0,Success,1
2895,26,466,466,1,476,476,476,1,26,0,Success,3
2896,14,383,387,2,394,394,394,1,14,0,Success,2
2897,35,430,434,2,446,446,446,1,35,0,Success,1
2898,41,640,640,1,655,655,655,1,41,0,Success,0
2899,48,243,243,1,254,254,254,1,48,0,Success,1
2900,26,651,651,1,660,660,660,1,26,0,Success,3
2901,26,442,442,1,453,453,453,1,26,0,Success,2
2902,7,569,569,1,576,576,576,1,7,0,Success,0
2903,12,601,601,1,609,609,609,1,12,0,Success,1
2904,30,603,603,1,611,611,611,1,30,0,Success,4
2905,19,554,554,1,560,560,560,1,19,0,Success,0
2906,31,450,450,1,460,460,460,1,31,0,Success,3
2907,27,529,529,1,543,543,543,1,27,0,Success,0
2908,4,133,137,2,145,145,145,1,4,0,Success,1
2909,29,556,560,2,575,575,575,1,29,0,Success,0
2910,1,713,713,1,721,721,721,1,1,0,Success,1
2911,6,431,435,2,441,441,441,1,6,0,Success,1
2912,4,356,360,2,369,369,369,1,4,0,Success,1
2913,29,479,483,2,492,492,492,1,29,0,Success,3
2914,42,366,370,2,380,380,380,1,42,0,Success,3
2915,28,366,370,2,378,378,378,1,28,0,Success,5
2916,5,326,330,2,338,338,338,1,5,0,Success,2
2917,28,540,544,2,559,559,559,1,28,0,Success,0
2918,44,463,467,2,477,477,477,1,44,0,Success,2
2919,42,205,209,2,220,220,220,1,42,0,Success,3
2920,24,358,362,2,371,371,371,1,24,0,Success,3
2921,10,335,339,2,346,346,346,1,10,0,Success,2
2922,26,191,195,2,206,206,206,1,26,0,Success,1
2923,10,612,616,2,624,624,624,1,10,0,Success,0
2924,31,246,250,2,258,258,258,1,31,0,Success,5
2925,21,607,611,2,616,616,616,1,21,0,Success,0
2926,35,325,329,2,343,343,343,1,35,0,Success,0
2927,3,544,544,1,552,552,552,1,3,0,Success,0
2928,22,469,473,2,481,481,481,1,22,0,Success,1
2929,8,706,706,1,712,712,712,1,8,0,Success,0
2930,30,416,416,1,430,430,430,1,30,0,Success,1
2931,28,464,464,1,478,478,478,1,28,0,Success,1
2932,1,179,179,1,184,184,184,1,1,0,Success,0
2933,15,449,449,1,457,457,457,1,15,0,Success,1
2934,27,684,688,2,703,703,703,1,27,0,Success,0
2935,5,806,810,2,817,817,817,1,5,0,Success,1
2936,5,240,240,1,248,248,248,1,5,0,Success,0
2937,30,461,465,2,476,476,476,1,30,0,Success,3
2938,8,604,608,2,617,617,617,1,8,0,Success,1
2939,18,137,137,1,144,144,144,1,18,0,Success,0
2940,19,417,417,1,426,426,426,1,19,0,Success,2
2941,1,457,457,1,466,466,466,1,1,0,Success,2
2942,42,362,362,1,374,374,374,1,42,0,Success,1
2943,42,256,256,1,271,271,271,1,42,0,Success,0
2944,4,448,448,1,456,456,456,1,4,0,Success,0
2945,17,328,328,1,336,336,336,1,17,0,Success,0
2946,44,272,272,1,287,287,287,1,44,0,Success,0
2947,15,200,200,1,208,208,208,1,15,0,Success,0
2948,41,754,754,1,765,765,765,1,41,0,Success,2
2949,7,357,361,2,369,369,369,1,7,0,Success,1
2950,2,574,578,2,584,584,584,1,2,1,Success,4
2951,30,333,337,2,349,349,349,1,30,0,Success,2
2952,32,654,658,2,670,670,670,1,32,0,Success,1
2953,29,451,451,1,458,458,458,1,29,0,Success,5
2954,5,265,265,1,274,274,274,1,5,0,Success,2
2955,28,396,400,2,415,415,415,1,28,0,Success,0
2956,48,365,369,2,380,380,380,1,48,0,Success,3
2957,41,440,440,1,455,455,455,1,41,0,Success,0
2958,30,435,435,1,445,445,445,1,30,2,Success,10
2959,26,500,504,2,519,519,519,1,26,0,Success,0
2960,40,217,217,1,231,231,231,1,40,0,Success,0
2961,16,303,307,2,312,312,312,1,16,0,Success,0
2962,45,428,432,2,446,446,446,1,45,0,Success,1
2963,10,370,370,1,377,377,377,1,10,0,Success,1
2964,39,344,344,1,359,359,359,1,39,0,Success,0
2965,39,528,528,1,543,543,543,1,39,0,Success,0
2966,6,453,457,2,465,465,465,1,6,0,Success,1
2967,1,648,648,1,656,656,656,1,1,0,Success,0
2968,2,435,435,1,442,442,442,1,2,0,Success,2
2969,39,443,443,1,454,454,454,1,39,0,Success,1
2970,36,651,651,1,663,663,663,1,36,0,Success,0
2971,29,374,378,2,391,391,391,1,29,1,Success,4
2972,29,480,480,1,495,495,495,1,29,0,Success,0
2973,44,158,162,2,174,174,174,1,44,0,Success,1
2974,8,586,586,1,593,593,593,1,8,0,Success,1
2975,47,718,722,2,735,735,735,1,47,0,Success,0
2976,15,290,290,1,297,297,297,1,15,0,Success,1
2977,2,209,209,1,217,217,217,1,2,0,Success,1
2978,25,768,768,1,778,778,778,1,25,0,Success,2
2979,3,270,274,2,283,283,283,1,3,0,Success,3
2980,3,583,587,2,595,595,595,1,3,0,Success,3
2981,13,407,411,2,417,417,417,1,13,0,Success,1
2982,44,482,482,1,494,494,494,1,44,0,Success,1
2983,48,415,419,2,431,431,431,1,48,0,Success,0
2984,35,676,680,2,695,695,695,1,35,0,Success,0
2985,5,257,257,1,265,265,265,1,5,0,Success,1
2986,37,410,410,1,422,422,422,1,37,0,Success,1
2987,26,449,449,1,462,462,462,1,26,1,Success,5
2988,49,43,43,1,55,55,55,1,49,0,Success,0
2989,45,350,354,2,364,364,364,1,45,0,Success,3
2990,49,438,442,2,452,452,452,1,49,0,Success,3
2991,8,692,696,2,704,704,704,1,8,0,Success,0
2992,28,440,440,1,455,455,455,1,28,0,Success,0
2993,20,212,216,2,224,224,224,1,20,0,Success,0
2994,30,344,344,1,358,358,358,1,30,0,Success,1
2995,6,490,490,1,498,498,498,1,6,0,Success,2
2996,31,561,561,1,575,575,575,1,31,0,Success,0
2997,4,76,80,2,88,88,88,1,4,0,Success,0
2998,7,703,707,2,712,712,712,1,7,0,Success,0
2999,14,215,219,2,224,224,224,1,14,0,Success,0
3000,46,359,363,2,375,375,375,1,46,0,Success,0
3001,19,478,482,2,490,490,490,1,19,0,Success,2
3002,9,179,179,1,184,184,184,1,9,0,Success,0
3003,23,110,114,2,120,120,120,1,23,0,Success,0
3004,26,45,49,2,63,63,63,1,26,0,Success,0
3005,3,518,522,2,530,530,530,1,3,0,Success,2
3006,27,857,857,1,871,871,871,1,27,0,Success,0
3007,41,528,528,1,543,543,543,1,41,0,Success,0
3008,1,766,770,2,776,776,776,1,1,0,Success,0
3009,1,464,464,1,472,472,472,1,1,0,Success,0
3010,20,279,283,2,290,290,290,1,20,0,Success,2
3011,33,337,337,1,348,348,348,1,33,0,Success,3
3012,26,235,235,1,243,243,243,1,26,0,Success,4
3013,35,301,305,2,319,319,319,1,35,0,Success,0
3014,34,527,531,2,541,541,541,1,34,0,Success,2
3015,29,148,152,2,167,167,167,1,29,0,Success,0
3016,14,362,362,1,371,371,371,1,14,0,Success,3
3017,38,474,474,1,487,487,487,1,38,0,Success,0
3018,5,690,690,1,697,697,697,1,5,0,Success,1
3019,45,406,410,2,420,420,420,1,45,0,Success,3
3020,23,358,362,2,370,370,370,1,23,0,Success,2
3021,10,406,410,2,416,416,416,1,10,0,Success,0
3022,13,869,873,2,880,880,880,1,13,0,Success,0
3023,9,561,561,1,568,568,568,1,9,0,Success,0
3024,45,384,384,1,399,399,399,1,45,0,Success,0
3025,12,106,106,1,112,112,112,1,12,0,Success,0
3026,33,497,497,1,510,510,510,1,33,0,Success,1
3027,32,436,440,2,455,455,455,1,32,0,Success,0
3028,29,726,730,2,743,743,743,1,29,0,Success,0
3029,9,642,642,1,649,649,649,1,9,0,Success,1
3030,44,100,104,2,119,119,119,1,44,0,Success,0
3031,27,744,744,1,759,759,759,1,27,0,Success,0
3032,4,234,234,1,240,240,240,1,4,0,Success,0
3033,2,503,507,2,514,514,514,1,2,2,Success,10
3034,49,119,123,2,135,135,135,1,49,0,Success,0
3035,40,310,314,2,326,326,326,1,40,0,Success,1
3036,35,560,560,1,575,575,575,1,35,0,Success,0
3037,5,358,362,2,369,369,369,1,5,0,Success,1
3038,27,434,434,1,444,444,444,1,27,0,Success,3
3039,23,123,123,1,129,129,129,1,23,0,Success,1
3040,4,347,347,1,355,355,355,1,4,0,Success,3
3041,1,277,281,2,289,289,289,1,1,1,Success,5
3042,21,564,568,2,577,577,577,1,21,0,Success,1
3043,44,306,306,1,319,319,319,1,44,0,Success,0
3044,29,658,658,1,670,670,670,1,29,0,Success,1
3045,33,347,347,1,357,357,357,1,33,0,Success,2
3046,4,383,387,2,394,394,394,1,4,1,Success,6
3047,27,191,195,2,205,205,205,1,27,0,Success,2
3048,21,306,306,1,312,312,312,1,21,0,Success,0
3049,13,245,249,2,256,256,256,1,13,0,Success,0
3050,30,579,579,1,587,587,587,1,30,0,Success,4
3051,37,489,489,1,503,503,503,1,37,0,Success,0
3052,1,358,362,2,368,368,368,1,1,1,Success,4
3053,22,411,411,1,421,421,421,1,22,0,Success,5
3054,39,359,363,2,370,370,370,1,39,0,Success,5
3055,3,157,161,2,168,168,168,1,3,0,Success,0
3056,2,365,369,2,379,379,379,1,2,0,Success,3
3057,38,375,379,2,390,390,390,1,38,0,Success,1
3058,2,374,378,2,387,387,387,1,2,0,Success,3
3059,11,393,393,1,400,400,400,1,11,0,Success,0
3060,20,142,146,2,152,152,152,1,20,0,Success,0
3061,39,224,224,1,239,239,239,1,39,0,Success,0
3062,20,467,467,1,473,473,473,1,20,0,Success,1
3063,12,337,337,1,344,344,344,1,12,0,Success,0
3064,5,342,346,2,355,355,355,1,5,0,Success,3
3065,29,408,408,1,423,423,423,1,29,0,Success,0
3066,2,491,491,1,501,501,501,1,2,0,Success,5
3067,30,521,521,1,534,534,534,1,30,0,Success,1
3068,50,444,448,2,463,463,463,1,50,0,Success,0
3069,21,373,377,2,385,385,385,1,21,0,Success,1
3070,44,548,552,2,567,567,567,1,44,0,Success,0
3071,19,211,211,1,218,218,218,1,19,0,Success,2
3072,2,814,818,2,824,824,824,1,2,0,Success,0
3073,22,362,362,1,369,369,369,1,22,0,Success,1
3074,16,535,539,2,546,546,546,1,16,0,Success,2
3075,6,763,763,1,768,768,768,1,6,0,Success,0
3076,41,391,395,2,402,402,402,1,41,0,Success,5
3077,12,564,568,2,577,577,577,1,12,0,Success,1
3078,40,707,707,1,719,719,719,1,40,0,Success,0
3079,14,354,354,1,363,363,363,1,14,0,Success,3
3080,43,461,465,2,479,479,479,1,43,0,Success,0
3081,6,188,192,2,200,200,200,1,6,0,Success,0
3082,40,488,488,1,503,503,503,1,40,0,Success,0
3083,2,506,506,1,514,514,514,1,2,1,Success,6
3084,32,383,387,2,398,398,398,1,32,0,Success,1
3085,36,369,369,1,383,383,383,1,36,0,Success,0
3086,6,662,666,2,672,672,672,1,6,0,Success,0
3087,26,341,345,2,358,358,358,1,26,0,Success,1
3088,4,159,163,2,172,172,172,1,4,0,Success,4
3089,8,474,474,1,483,483,483,1,8,0,Success,3
3090,27,613,617,2,631,631,631,1,27,0,Success,0
3091,9,664,664,1,672,672,672,1,9,0,Success,0
3092,28,531,531,1,539,539,539,1,28,0,Success,4
3093,49,87,91,2,103,103,103,1,49,0,Success,0
3094,12,279,283,2,292,292,292,1,12,0,Success,4
3095,1,582,586,2,593,593,593,1,1,0,Success,1
3096,6,406,410,2,417,417,417,1,6,0,Success,1
3097,15,542,546,2,554,554,554,1,15,0,Success,2
3098,31,204,208,2,222,222,222,1,31,0,Success,1
3099,26,766,770,2,783,783,783,1,26,0,Success,0
3100,38,439,443,2,453,453,453,1,38,0,Success,2
3101,29,414,418,2,429,429,429,1,29,0,Success,2
3102,10,564,568,2,576,576,576,1,10,0,Success,0
3103,29,604,608,2,623,623,623,1,29,0,Success,0
3104,18,444,448,2,457,457,457,1,18,0,Success,1
3105,17,357,361,2,368,368,368,1,17,0,Success,0
3106,45,401,401,1,414,414,414,1,45,0,Success,1
3107,1,439,443,2,453,453,453,1,1,0,Success,5
3108,20,538,538,1,544,544,544,1,20,0,Success,0
3109,19,733,737,2,744,744,744,1,19,0,Success,0
3110,30,266,266,1,276,276,276,1,30,0,Success,3
3111,37,308,312,2,327,327,327,1,37,0,Success,0
3112,4,351,355,2,362,362,362,1,4,0,Success,2
3113,11,429,433,2,440,440,440,1,11,0,Success,0
